#Units1,batch_size,activation,lr,max_epochs,optimizer,weight_decay,momentum,nesterov,mean_train_score,mean_val_score,std_train_score,mean_fit_time,std_fit_time,rank_val_score
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,23.041133880615234,23.012667338053387,1.0446846521694575,16.56680901845296,0.18171197589639065,740
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,22.99705187479655,23.04339663187663,2.562348344391327,50.82073140144348,0.10806980281303903,741
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,24.299571355183918,24.160771052042644,1.8138194247466546,17.139554897944134,0.43709102266412275,742
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,24.195103963216145,24.28301429748535,1.4046736160151063,50.89486185709635,0.23349197565134183,743
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,24.40235773722331,24.500530242919922,1.6415335160261995,17.035604000091553,0.23574444050347113,744
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,24.50381024678548,24.619881947835285,1.2656380240866705,51.65351112683614,0.36316031812776983,745
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,24.84718132019043,24.686459223429363,3.8892782261432903,16.81378944714864,0.22512265485495062,746
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,24.726355234781902,24.85279591878255,0.5889473197726817,51.60845557848612,0.28056069493454516,747
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,25.16692352294922,25.651763280232746,5.649136079496084,34.17381556828817,0.02220203407257432,748
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,25.680164337158203,25.738471349080402,0.18767756667790284,34.598562796910606,0.06275435898666906,749
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,25.935627619425457,25.92972755432129,0.4207574952753282,34.411503394444786,0.22381981885062752,750
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,25.520701726277668,26.003899892171223,6.468678070980085,33.97661312421163,0.25732403032060164,751
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,26.044008255004883,26.090370814005535,0.42929321293599776,17.073443094889324,0.16978347772255395,752
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,26.070664087931316,26.14914321899414,0.5749213309533808,50.67700378100077,0.30478986125053764,753
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,26.17167599995931,26.216466267903645,0.7442899711969473,17.12475808461507,0.3874773866236012,754
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,26.2977720896403,26.305957158406574,0.36240872385820594,16.928460280100506,0.38478236176560815,755
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,26.425267537434895,26.44787089029948,0.315546800290131,34.477892796198525,0.20496552099078802,756
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,26.418052673339844,26.466984430948894,0.5807736900478826,50.7115159034729,0.24256234079212455,757
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,26.449623743693035,26.478891372680664,0.3564475037679876,50.32052787144979,0.3396225358548567,758
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,26.736806869506836,26.769327799479168,1.8267867153921429,17.073704878489178,0.3511959494534351,759
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,26.994245529174805,27.142069498697918,1.874002077371911,51.67845050493876,0.3374707757162082,760
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,26.925795873006184,27.150344848632812,1.9587622356195815,17.137175003687542,0.4092567718314112,761
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,27.66041628519694,27.68133544921875,0.23079249789133877,34.04347745577494,0.26314162065273167,762
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,27.739025751749676,27.775697072347004,0.28375476172704867,34.010258277257286,0.23089858718489922,763
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,27.76818593343099,27.78966522216797,0.5377221956129011,34.000347216924034,0.25048238065783723,764
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,27.893593470255535,28.43201955159505,4.482036384995608,33.95353515942892,0.25202964705094444,765
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,32.119738260904946,32.19413057963053,0.35905410600369614,33.52056368192037,0.1982672418488988,766
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,32.352125803629555,32.394670486450195,0.20596070523767424,33.70138136545817,0.3314638346967021,767
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,32.357460021972656,32.40446980794271,0.2175018850388211,33.43053674697876,0.23147071080273268,768
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,32.47244008382162,32.6226380666097,1.4891931528711995,51.12466049194336,0.30537508674126523,769
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,33.589544932047524,33.635223388671875,0.7271936996038149,16.50173592567444,0.25807469261829374,770
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,33.73954391479492,33.7792002360026,0.5796309402479347,16.54281957944234,0.22584521655101364,771
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,33.6436513264974,33.78680674235026,0.5350651337278118,51.07575488090515,0.2757255886922378,772
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,34.27929814656576,34.316888173421226,0.32765357534688655,16.385772466659546,0.3060374868197313,773
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,34.39081954956055,34.44174448649088,0.5464777202024339,50.95043690999349,0.10037714621868857,774
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,34.56055196126302,34.55748621622721,1.1035255849146381,50.37087551752726,0.2383813042845839,775
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,34.542972564697266,34.57697677612305,0.356666873074766,50.56294512748718,0.08079760710766254,776
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,34.577980041503906,34.59474182128906,0.03419071556041638,34.035253842671715,0.2182694230860491,777
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,34.592088063557945,34.62228520711263,0.4408878275093803,33.925193071365356,0.171747973004377,778
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,35.100860595703125,35.107749938964844,0.46880628868525803,34.182345708211265,0.06537488815715704,779
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,35.115203857421875,35.342245737711586,0.39739539045433364,34.29474647839864,0.24439643202569422,780
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,35.199179331461586,35.34460322062174,0.3336376050980698,51.37938435872396,0.22671160886378994,781
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,35.3041140238444,35.41249465942383,1.2626490119736475,34.04563546180725,0.19314540566160446,782
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,35.76771545410156,35.51664034525553,4.374187310018693,16.329728762308758,0.2865942755468708,783
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,35.68508275349935,35.653361002604164,2.1290578939907734,34.144644578297935,0.29387401008931247,784
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,36.4036922454834,36.64468765258789,4.160915502983011,16.547556082407635,0.2224343357822727,785
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,37.348775227864586,37.285779317220054,1.7192879783415072,16.304959694544475,0.29929746370873334,786
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,37.666290283203125,38.0490976969401,2.6521579308242416,33.47609186172485,0.18775343998516075,787
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,38.06862767537435,38.23610814412435,1.9395758100687426,34.568924029668175,0.07804469831102982,788
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,38.22989018758138,38.244372049967446,0.10870319750189464,17.732099612553913,0.1352866545001102,789
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,38.390785217285156,38.40875498453776,0.3896817368485695,17.47364417711894,0.36491341087004914,790
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,38.441060384114586,38.457071940104164,0.524100207532523,17.492782195409138,0.20184169896124285,791
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,38.63762664794922,38.73904546101888,1.4621389712332808,33.803301413853966,0.46531546490449316,792
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,38.6903928120931,38.90247472127279,0.6760375250755977,34.378843545913696,0.2658801457157986,793
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,38.73474629720052,38.94660313924154,0.5048175757893384,34.39701533317566,0.2967170063462854,794
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,39.01130294799805,39.06408945719401,1.0427523380518635,16.551376660664875,0.3071600551529803,795
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,39.47203699747721,39.4708366394043,0.5608303286553443,16.386016845703125,0.2745819175022971,796
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,39.442117055257164,39.4822883605957,2.0478683622914065,16.33734393119812,0.1741314198821831,797
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,39.525152842203774,39.60640080769857,1.8682174075068412,16.566246191660564,0.2548690756415082,798
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,39.70697911580404,39.742139180501304,0.48207671710169836,16.442927837371826,0.30524789746380115,799
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,39.84890365600586,39.840413411458336,0.4385605231464484,16.293448368708294,0.20633783662139452,800
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,40.02720260620117,39.8758913675944,2.395088221551761,33.58690619468689,0.3367414878491779,801
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,39.893812815348305,40.007545471191406,0.4572756314231755,17.64178268114726,0.5196032135964007,802
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,40.287305196126304,40.41259765625,1.4379763915224453,17.74520794550578,0.34334008013841266,803
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,40.93992487589518,41.069602966308594,0.8305467073081406,17.47306728363037,0.3247703258134442,804
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,41.19475555419922,41.23086802164713,0.47498892836702067,33.73231736818949,0.07130665504448662,805
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,41.50449879964193,41.535194396972656,0.6099368953862542,33.63075462977091,0.253049341078955,806
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,41.519788106282554,41.55373001098633,0.5873345108734057,33.59314362208048,0.20099167447197905,807
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,41.689884185791016,41.73454793294271,0.820929075102868,33.95795520146688,0.24132512275113097,808
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,41.60042190551758,41.79333241780599,0.7207560717334821,51.687228202819824,0.4041741709573388,809
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,41.82032903035482,41.92839813232422,0.9092658778681523,51.67314958572388,0.30029727833497616,810
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,41.96042505900065,42.10285313924154,1.6098938282422073,33.92199047406515,0.29927064281191235,811
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,42.199134826660156,42.366076151529946,0.5443440875860606,34.14763847986857,0.25794572462113574,812
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,42.48344167073568,42.59096145629883,0.3540052399162587,52.07229987780253,0.24642271150026338,813
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,42.79469299316406,42.80997085571289,1.4240651626029368,50.850959618886314,0.22296450441535665,814
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,42.881317138671875,42.92449951171875,1.418397688321929,33.95082004865011,0.2520704427962764,815
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,42.842522939046226,42.934068044026695,1.4162569449122073,50.91654260953268,0.1110951676147869,816
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,43.8578135172526,43.971421559651695,1.289302777736855,34.32578285535177,0.11917653440703764,817
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,44.015360514322914,44.03120422363281,0.5471863558921909,16.944931268692017,0.04543147850392462,818
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,44.105613708496094,44.19369125366211,1.3016014519582586,50.75042152404785,0.22005329480400726,819
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,44.33154551188151,44.33146413167318,0.6360076840026184,17.246952215830486,0.3080906065585778,820
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,44.25018183390299,44.39624277750651,0.186041489574611,34.17309355735779,0.2605256841954308,821
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,44.529073079427086,44.543679555257164,0.23407946622978293,17.137019236882526,0.3987561869504679,822
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,44.74343490600586,44.80154291788737,0.7713159199248231,17.16106589635213,0.37001714804173186,823
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,44.874332427978516,44.8629519144694,0.3099484662504093,33.38259506225586,0.23197993036320402,824
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,45.01641718546549,45.1123161315918,0.8872428614707007,17.175826629002888,0.4309147844395061,825
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,45.04375457763672,45.11716334025065,0.6733451455601187,17.012062708536785,0.4572834751176093,826
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,45.293111165364586,45.30766296386719,0.7390019125440059,33.503074407577515,0.18112555306281117,827
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,45.42046101888021,45.43655522664388,0.5130071696816398,33.70599357287089,0.1322725294986504,828
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,45.57085418701172,45.658416748046875,0.23375588357876384,51.16088811556498,0.15906518467435363,829
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,45.98905690511068,46.04684321085612,1.0608250838963738,51.06547975540161,0.28352521803505715,830
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,46.23421732584635,46.36336135864258,0.9229186251194251,50.7994175752004,0.3818315643185221,831
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,46.929264068603516,46.95091120402018,0.9473522632303749,33.58449180920919,0.30434666505169133,832
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,47.502201080322266,47.514095306396484,0.39593114454525175,17.67273195584615,0.5861322538394199,833
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,47.66010030110677,47.68522262573242,0.46621898344680873,17.188578287760418,0.3314906168267719,834
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,47.708075205485024,47.70442581176758,0.4332521030299429,17.789233843485516,0.2736547959475765,835
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,47.99267323811849,48.00144958496094,0.3557255708519397,17.78774897257487,0.5120778517453719,836
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,48.16857147216797,48.247867584228516,0.21646777674550097,17.615557034810383,0.42028786991629125,837
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,48.39907964070638,48.44257481892904,0.4951402277872528,17.12361192703247,0.36142555836448614,838
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,48.3990732828776,48.460269927978516,0.5993502250037508,33.69389009475708,0.08060424496548987,839
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,48.442097981770836,48.51144663492838,0.13509132951844607,33.638484398523964,0.31484700634377355,840
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,48.8111203511556,48.85687255859375,0.9326479408693362,33.460073471069336,0.29926047201748074,841
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,48.98297246297201,49.00558853149414,0.9210326516295523,17.167120774586994,0.22965619415784166,842
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,49.024803161621094,49.08761469523112,0.8427321464471106,17.698031743367512,0.4726118524310791,843
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,49.02315012613932,49.1309928894043,0.813086494251847,17.871825695037842,0.4939383274322415,844
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,49.0526008605957,49.166500091552734,0.656500953185539,34.66218670209249,0.09013712931663793,845
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,49.209571838378906,49.324788411458336,1.7261450493067485,33.25431235631307,0.2709489682713054,846
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,49.23753229777018,49.326759338378906,0.5918300730226786,34.511716763178505,0.27505382049035276,847
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,49.59137980143229,49.63406499226888,0.555613906378831,33.5524742603302,0.2510055593586118,848
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,49.82091522216797,49.8544667561849,0.5500909678765294,34.45103859901428,0.21153613043059855,849
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,50.1452267964681,50.19195302327474,0.17378580575039604,16.346525192260742,0.18630942966969963,850
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,50.218580881754555,50.282883961995445,0.3363124644393571,16.42558232943217,0.29840424978639946,851
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,50.317797342936196,50.30599594116211,0.5761527728792019,16.55413071314494,0.2911354371807167,852
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,50.30437978108724,50.36729176839193,0.6612488514766556,50.44357951482137,0.3220221186550824,853
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,50.38570785522461,50.436492919921875,0.6686263992059651,16.86585219701131,0.29897712900687556,854
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,50.405504862467446,50.457218170166016,0.6301259107805672,16.547543207804363,0.3110172474948238,855
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,50.5362434387207,50.535996754964195,0.47907962181013547,16.316004991531372,0.18390244710054962,856
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,50.55461120605469,50.546494801839195,0.4206843689667219,17.14862871170044,0.4513607352089236,857
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,50.52226003011068,50.566359202067055,0.6459329156340331,50.6326097647349,0.26598713330627133,858
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,50.554484049479164,50.58171081542969,0.41772643026022194,16.96100727717082,0.4742904242886995,859
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,50.61911392211914,50.62599182128906,0.3862382347954402,16.84398627281189,0.3553244974913497,860
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,50.67792765299479,50.67704645792643,0.6328684555741433,16.523300011952717,0.3155795654854912,861
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,50.783868153889976,50.77490488688151,0.6000041465934753,17.797264337539673,0.5109149066587054,862
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,50.77357482910156,50.777784983317055,0.40994140864355716,17.05791179339091,0.18281817849679163,863
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,50.96149698893229,50.96295038859049,0.3627212227103964,17.67526324590047,0.5558613810350922,864
