rank_val_score,mean_val_score,std_val_score,mean_train_score,std_train_score,activation,batch_size,epochs,init_mode,learn_rate,momentum,nesterov,param_neurons_layer_1,weight_decay,mean_fit_time
180,4.585983594258626,0.07893588063229799,4.471240202585856,0.06287513726795729,relu,1219,300,glorot_uniform,0.01,0.9,True,40,0.1,0.7089478969573975
181,4.589138984680176,0.03173972388841723,4.474088986714681,0.029340501270491207,relu,1219,300,glorot_uniform,0.01,0.9,True,80,0.1,0.7087713082631429
182,4.608752727508545,0.7609449248015433,4.157014608383179,0.8353686954081759,relu,256,300,glorot_uniform,0.1,0.9,True,120,0.0001,1.089303731918335
183,4.608832359313965,0.08016323056460664,4.485148270924886,0.038493453335014007,relu,128,300,glorot_uniform,0.01,0.2,True,80,0.1,1.0482841332753499
184,4.613885084788005,0.041070058637088146,4.4967905680338545,0.015680472433887867,relu,1219,300,glorot_uniform,0.01,0.9,True,120,0.1,0.8170169989267985
185,4.632020632425944,0.07753460745398962,4.460226853688558,0.01473552692479595,relu,256,300,glorot_uniform,0.01,0.0,True,80,0.001,0.7694299221038818
186,4.636859734853108,0.05824138774341689,4.520126660664876,0.046756260530091104,relu,128,300,glorot_uniform,0.001,0.9,True,80,0.1,1.0156830151875813
187,4.647703329722087,0.03350149298306111,4.525968074798584,0.0179761576741053,relu,128,300,glorot_uniform,0.001,0.9,True,120,0.1,1.0820898214975994
188,4.657693227132161,0.11508725488657921,4.48853858311971,0.03543523219878156,relu,256,300,glorot_uniform,0.01,0.0,True,40,0.0001,0.783659299214681
189,4.664961496988933,0.022995877015443332,4.561952908833821,0.05495730384149305,relu,128,300,glorot_uniform,0.01,0.0,True,80,0.1,1.030101219813029
190,4.67398468653361,0.025593385111781636,4.547987620035808,0.010369679907180372,relu,128,300,glorot_uniform,0.01,0.0,True,40,0.1,0.9546676476796468
191,4.674450556437175,0.4939230058672491,4.468774795532227,0.4714996137283325,relu,256,300,glorot_uniform,0.1,0.9,True,40,0.01,0.843343178431193
192,4.682441234588623,0.10277432682833704,4.515860398610433,0.05521135413525029,relu,256,300,glorot_uniform,0.01,0.0,True,120,0.001,0.9618387222290039
193,4.693978786468506,0.21556605515019361,4.454668839772542,0.11642307064082295,relu,256,300,glorot_uniform,0.3,0.2,True,120,0.001,1.0958482424418132
194,4.69635534286499,0.050691321916214505,4.5821027755737305,0.032208083101469984,relu,128,300,glorot_uniform,0.01,0.0,True,120,0.1,1.0573943456013997
195,4.699154535929362,0.09781936317782919,4.508937517801921,0.031605203893848986,relu,256,300,glorot_uniform,0.01,0.0,True,120,0.0001,0.8779635429382324
196,4.702585061391194,0.024086906106967856,4.608156681060791,0.06267993097673098,relu,256,300,glorot_uniform,0.01,0.4,True,80,0.1,0.9250112374623617
197,4.704039732615153,0.05679504816508337,4.557361443837483,0.022868044723181755,relu,256,300,glorot_uniform,0.01,0.0,True,80,0.01,0.7810338338216146
198,4.705778439839681,0.09324718385588275,4.582151412963867,0.07674659267049216,relu,128,300,glorot_uniform,0.001,0.9,True,40,0.1,1.0135064919789631
199,4.706477959950765,0.06202451478012778,4.553125540415446,0.013864792933384069,relu,256,300,glorot_uniform,0.01,0.0,True,120,0.01,1.2317566871643066
200,4.708919843037923,0.04711988622780437,4.542778491973877,0.04467220574793104,relu,256,300,glorot_uniform,0.01,0.0,True,40,0.001,0.7484230200449625
201,4.715373992919922,0.04054329895813263,4.536662260691325,0.024256802943379584,relu,256,300,glorot_uniform,0.001,0.9,True,120,0.001,0.8996634483337402
202,4.723824342091878,0.04856258346033212,4.582293192545573,0.023134950403705164,relu,256,300,glorot_uniform,0.01,0.0,True,40,0.01,0.7687962849934896
203,4.732766946156819,0.046764353780340856,4.5987264315287275,0.04406577355115497,relu,256,300,glorot_uniform,0.001,0.9,True,40,0.01,0.8109927177429199
204,4.737612406412761,0.07575359575694553,4.530985037485759,0.04972226524154942,relu,256,300,glorot_uniform,0.01,0.0,True,80,0.0001,0.8372384707132975
205,4.73914909362793,0.0991905654022763,4.552331288655599,0.04207231935668363,relu,256,300,glorot_uniform,0.001,0.9,True,80,0.0001,0.8584421475728353
206,4.7396782239278155,0.16633545456481377,4.27456792195638,0.16931982650817717,relu,64,300,glorot_uniform,0.1,0.4,True,80,0.0001,1.5069832801818848
207,4.741249084472656,0.3523479359008059,4.451255718866984,0.4114166425323744,relu,64,300,glorot_uniform,0.1,0.2,True,40,0.0001,1.4993057250976562
208,4.749517440795898,0.06949928616143453,4.633698622385661,0.04134659894607624,relu,256,300,glorot_uniform,0.01,0.4,True,120,0.1,1.2359209855397542
209,4.750164826711019,0.11233861495148935,4.5345222155253095,0.0490918733599704,relu,256,300,glorot_uniform,0.001,0.9,True,120,0.0001,0.9395176569620768
210,4.76132074991862,0.10251474653511804,4.579408009847005,0.027019015420569698,relu,256,300,glorot_uniform,0.001,0.9,True,80,0.01,1.4733595848083496
211,4.762353897094727,0.114663631413318,4.574217478434245,0.05237854545712384,relu,256,300,glorot_uniform,0.001,0.9,True,80,0.001,1.119784911473592
212,4.784643491109212,0.10221892892597786,4.622132937113444,0.014261572827006559,relu,256,300,glorot_uniform,0.001,0.9,True,40,0.001,0.7728935877482096
213,4.785665512084961,0.03743267844315713,4.673798402150472,0.06993905307175018,relu,256,300,glorot_uniform,0.01,0.4,True,40,0.1,0.7741424242655436
214,4.799524784088135,0.06188172021434962,4.630246162414551,0.024483915297841042,relu,256,300,glorot_uniform,0.001,0.9,True,120,0.01,0.8697183132171631
215,4.825323104858398,0.17650062055199245,4.649767875671387,0.14401027653954568,relu,256,300,glorot_uniform,0.001,0.9,True,40,0.0001,0.762296994527181
216,4.831325689951579,0.36193999752001765,4.459122498830159,0.3208555296271746,relu,64,300,glorot_uniform,0.3,0.0,True,80,0.0001,1.495562473932902
217,4.833011945088704,0.2657004630920549,4.323473771413167,0.20626344077283804,relu,64,300,glorot_uniform,0.3,0.4,True,80,0.0001,1.5487287839253743
218,4.8355819384257,0.21683522743368822,4.727940400441487,0.21034272733818868,relu,128,300,glorot_uniform,0.1,0.9,True,40,0.1,1.0085972150166829
219,4.842611948649089,0.2694503067724961,4.489968299865723,0.3724551899616716,relu,64,300,glorot_uniform,0.3,0.0,True,120,0.0001,1.5191819667816162
220,4.846421877543132,0.031195850250845127,4.735062440236409,0.021619677113283928,relu,256,300,glorot_uniform,0.01,0.2,True,120,0.1,1.0768393675486247
221,4.846979935963948,0.2745828975800134,4.613228638966878,0.33324539893884253,relu,128,300,glorot_uniform,0.3,0.0,True,40,0.001,1.0435113906860352
222,4.849704265594482,0.6856194460270095,4.305267969767253,0.728904349886581,relu,256,300,glorot_uniform,0.1,0.9,True,80,0.0001,0.7886587778727213
223,4.871888160705566,0.049995632808862746,4.773179531097412,0.00704205466568877,relu,256,300,glorot_uniform,0.01,0.2,True,80,0.1,0.842355489730835
224,4.877477645874023,0.04431622382894208,4.779258410135905,0.04918681823310977,relu,256,300,glorot_uniform,0.01,0.2,True,40,0.1,0.7614272435506185
225,4.88469123840332,0.309059641568193,4.57235320409139,0.33961525944821663,relu,64,300,glorot_uniform,0.3,0.2,True,40,0.0001,1.4527498086293538
226,4.89283021291097,0.5334524260810632,4.624526580174764,0.5510886915453499,relu,64,300,glorot_uniform,0.3,0.0,True,40,0.0001,1.4035474459330242
227,4.907880624135335,0.20943374490673605,4.806117534637451,0.1913378515812335,relu,64,300,glorot_uniform,0.1,0.9,True,40,0.1,1.4487753709157307
228,4.947830677032471,0.2761621590313579,4.858363787333171,0.31944502283226095,relu,256,300,glorot_uniform,0.1,0.9,True,40,0.1,0.7566822369893392
229,4.952749252319336,0.2783259967793634,4.757862567901611,0.35597249145304494,relu,256,300,glorot_uniform,0.3,0.2,True,40,0.001,1.0390586853027344
230,4.9841024080912275,0.04830432400873599,4.892380873362224,0.019858020848990878,relu,256,300,glorot_uniform,0.001,0.9,True,40,0.1,0.8174492518107096
231,4.99494473139445,0.047581357688265546,4.899176915486653,0.020694791279303015,relu,256,300,glorot_uniform,0.001,0.9,True,80,0.1,0.8322055339813232
232,4.995404084523519,0.08957592027279801,4.878866513570149,0.06851473343873989,relu,256,300,glorot_uniform,0.01,0.0,True,40,0.1,0.8050394852956136
233,4.997242609659831,0.04350461679331928,4.882962226867676,0.04977748341657259,relu,256,300,glorot_uniform,0.01,0.0,True,120,0.1,0.8186368942260742
234,4.999350865681966,0.050637417160829104,4.896747748057048,0.007012466633039081,relu,256,300,glorot_uniform,0.001,0.9,True,120,0.1,0.829382578531901
235,5.005585193634033,0.22405136473747253,4.9159003893534345,0.2667561585355382,relu,64,300,glorot_uniform,0.1,0.4,True,80,0.01,1.555662711461385
236,5.013675689697266,0.08137622480278925,4.947709719340007,0.07259251856024655,relu,256,300,glorot_uniform,0.1,0.9,True,120,0.1,1.11323086420695
237,5.014901320139567,0.04196966113474851,4.91219695409139,0.03173130387479282,relu,256,300,glorot_uniform,0.01,0.0,True,80,0.1,1.0167908668518066
238,5.029234091440837,0.24453731814259194,4.77918020884196,0.21857152481669073,relu,256,300,glorot_uniform,0.3,0.0,True,40,0.0001,0.8012834390004476
239,5.0312496821085615,0.5374885817651619,4.6430478890736895,0.5856795565571502,relu,64,300,glorot_uniform,0.3,0.2,True,80,0.0001,1.5489555994669597
240,5.0394565264383955,0.3919631931253885,4.997402350107829,0.4329981201627498,relu,256,300,glorot_uniform,0.3,0.2,True,120,0.01,0.857657273610433
241,5.064378579457601,1.2390627786734694,4.967993338902791,1.347543247373856,relu,64,300,glorot_uniform,0.3,0.4,True,40,0.001,1.4530971050262451
242,5.089093526204427,1.126784805307127,4.949116547902425,1.115330018912249,relu,128,300,glorot_uniform,0.3,0.0,True,80,0.01,1.0618866284688313
243,5.099193572998047,0.2182030236057179,4.96577262878418,0.22159393010358944,relu,64,300,glorot_uniform,0.1,0.9,True,120,0.1,1.5802175203959148
244,5.1327134768168134,0.08043333949351023,4.621817111968994,0.08469160131966484,relu,64,300,glorot_uniform,0.1,0.4,True,120,0.0001,1.5811437765757244
245,5.148425261179606,0.9050508007960845,4.7709964116414385,0.8918776995876613,relu,128,300,glorot_uniform,0.3,0.2,True,120,0.0001,1.1265737215677898
246,5.150094350179036,0.48698135470385906,4.77620267868042,0.3966213528004025,relu,128,300,glorot_uniform,0.3,0.4,True,120,0.0001,1.114361842473348
247,5.1641926765441895,0.870030102017641,4.839757919311523,0.9325731163637837,relu,128,300,glorot_uniform,0.3,0.4,True,40,0.0001,1.0151841640472412
248,5.194785118103027,0.155214647613052,4.821993350982666,0.20314510015293089,relu,64,300,glorot_uniform,0.3,0.4,True,40,0.0001,1.4844944477081299
249,5.199986298878987,0.5320150806766903,4.782749176025391,0.6442730331569045,relu,128,300,glorot_uniform,0.3,0.0,True,120,0.0001,1.0673101743062336
250,5.203404903411865,0.6990594794492696,4.7326005299886065,0.715284121526857,relu,64,300,glorot_uniform,0.1,0.4,True,40,0.0001,1.448865016301473
251,5.219220320383708,0.18841743813015951,4.914313157399495,0.15548522174993384,relu,256,300,glorot_uniform,0.1,0.9,True,40,0.001,0.8201915423075358
252,5.232595284779866,0.5915147442427682,5.108625411987305,0.5786719817467996,relu,128,300,glorot_uniform,0.3,0.0,True,40,0.01,0.9880815347035726
253,5.26259724299113,0.17197315986708944,5.032269636789958,0.18084097319074993,relu,64,300,glorot_uniform,0.1,0.0,True,40,0.001,1.464386224746704
254,5.279966672261556,0.6408384169996598,4.804001490275065,0.7270997327756469,relu,64,300,glorot_uniform,0.1,0.2,True,120,0.0001,1.5889989535013835
255,5.282320976257324,0.9440507021821852,5.1751251220703125,0.8990112175020062,relu,64,300,glorot_uniform,0.1,0.9,True,80,0.1,1.5354244709014893
256,5.291060129801433,0.6897411130804767,4.962231715520223,0.7347087327785463,relu,64,300,glorot_uniform,0.1,0.4,True,120,0.001,1.5738359292348225
257,5.3022834459940595,0.3074708564617867,4.977827548980713,0.19911464612136684,relu,64,300,glorot_uniform,0.1,0.0,True,120,0.001,1.5128193696339924
258,5.344401995340983,0.29126537711819867,5.142985661824544,0.39029978716239033,relu,1219,300,glorot_uniform,0.3,0.9,True,40,0.0001,0.660019318262736
259,5.3449470202128095,0.9417440332935099,4.910560369491577,1.0279916661382738,relu,128,300,glorot_uniform,0.3,0.4,True,80,0.0001,1.0614318052927654
260,5.365447521209717,0.8187368307549473,5.240872224171956,0.869512685094755,relu,64,300,glorot_uniform,0.3,0.2,True,120,0.01,1.5774182478586833
261,5.3752015431722,1.02138295469908,5.283376693725586,1.0061828466507377,relu,128,300,glorot_uniform,0.1,0.9,True,80,0.1,1.1356713771820068
262,5.402206738789876,0.5048942053435437,5.190261681874593,0.49665475216768334,relu,128,300,glorot_uniform,0.1,0.0,True,120,0.0001,1.132097880045573
263,5.443711439768474,0.7402332889576284,5.227273623148601,0.7542170025848577,relu,128,300,glorot_uniform,0.3,0.0,True,80,0.001,1.1783458391825359
264,5.468844413757324,0.5609825649319689,5.154394626617432,0.5594249151034183,relu,64,300,glorot_uniform,0.1,0.2,True,80,0.001,1.5500601132710774
265,5.471419493357341,0.8570758649572943,4.994079351425171,1.032510294468345,relu,64,300,glorot_uniform,0.3,0.4,True,120,0.0001,1.538167397181193
266,5.475924650828044,0.9551948173137461,5.262211720148723,0.9497165828206827,relu,128,300,glorot_uniform,0.3,0.4,True,80,0.001,1.122301975886027
267,5.4866132736206055,0.4117838647606142,5.1237077713012695,0.3111660191661345,relu,1219,300,glorot_uniform,0.3,0.9,True,80,0.0001,0.7093400160471598
268,5.520931720733643,0.7419076199058797,5.135965029398601,0.8450265068222064,relu,128,300,glorot_uniform,0.3,0.0,True,80,0.0001,1.0403517087300618
269,5.525941530863444,0.36478520698267713,5.46268097559611,0.2600535546659978,relu,64,300,glorot_uniform,0.3,0.0,True,40,0.01,1.440475622812907
270,5.530447800954183,0.6291898421359784,5.219252268473308,0.6595697093117777,relu,64,300,glorot_uniform,0.1,0.0,True,120,0.0001,1.5128143628438313
271,5.531726201375325,1.557670399552977,5.419106483459473,1.574940841218294,relu,64,300,glorot_uniform,0.1,0.2,True,80,0.01,1.5052340030670166
272,5.542661984761556,1.1984289751282684,5.342637379964192,1.189848312217581,relu,128,300,glorot_uniform,0.3,0.2,True,40,0.001,1.0503820578257244
273,5.544637123743693,1.3478250449261069,5.398952086766561,1.3866367172390217,relu,128,300,glorot_uniform,0.3,0.0,True,120,0.001,1.06050443649292
274,5.563022454579671,0.6024808484970264,5.432480335235596,0.4780883991264005,relu,64,300,glorot_uniform,0.1,0.4,True,120,0.01,1.5477505524953206
275,5.584856986999512,0.8169789955833284,5.399368604024251,0.8807638975786689,relu,64,300,glorot_uniform,0.3,0.4,True,120,0.001,1.5861504077911377
276,5.589032967885335,1.189432089142652,5.430234829584758,1.2333267279858993,relu,128,300,glorot_uniform,0.3,0.2,True,120,0.001,1.0877344608306885
277,5.590420246124268,0.4992214260149421,5.448573112487793,0.5118632638580083,relu,128,300,glorot_uniform,0.1,0.0,True,80,0.001,1.0372327168782551
278,5.615869045257568,1.7525260502762443,5.625551541646321,1.794826741266271,relu,64,300,glorot_uniform,0.3,0.4,True,80,0.01,1.5081973870595295
279,5.616985003153483,0.3177621911812534,5.563726584116618,0.395758600473262,relu,64,300,glorot_uniform,0.1,0.2,True,40,0.01,1.4596686363220215
280,5.618695100148519,0.461029567352243,5.443164984385173,0.3827544402813934,relu,64,300,glorot_uniform,0.1,0.2,True,120,0.01,1.550693432490031
281,5.620738983154297,0.3874305217755202,5.4071628252665205,0.3574265241808974,relu,256,300,glorot_uniform,0.3,0.4,True,120,0.0001,1.0241815249125164
282,5.626508871714274,0.09471439232881816,5.545046965281169,0.10655046553692017,relu,64,300,glorot_uniform,0.3,0.4,True,40,0.01,1.5004310607910156
283,5.633726596832275,0.3764351442527892,5.253492991129558,0.3863419651131285,relu,64,300,glorot_uniform,0.3,0.4,True,80,0.001,1.5315648714701335
284,5.647817452748616,0.7358520298752375,5.0757856369018555,0.8313627551952026,relu,128,300,glorot_uniform,0.3,0.9,True,80,0.0001,1.1163551012674968
285,5.665200869242351,0.090169217031507,5.573843638102214,0.04480406247900975,relu,64,300,glorot_uniform,0.001,0.4,True,120,0.1,1.6068308353424072
286,5.679073969523112,0.28225953198712733,5.616058190663655,0.2607315925371396,relu,64,300,glorot_uniform,0.1,0.0,True,80,0.01,1.5192801157633464
287,5.689949989318848,0.8889646068000034,5.608203093210856,0.8868849244795879,relu,64,300,glorot_uniform,0.3,0.2,True,80,0.01,1.5008571942647297
288,5.691759427388509,0.0990669327096584,5.585896809895833,0.003706228222227346,relu,64,300,glorot_uniform,0.001,0.4,True,40,0.1,1.458204984664917
289,5.71082067489624,0.2503539493585536,5.593640327453613,0.2597364104954764,relu,64,300,glorot_uniform,0.1,0.0,True,120,0.01,1.5593114693959553
290,5.715256055196126,1.1155192202178938,5.467329025268555,1.1495214519329886,relu,128,300,glorot_uniform,0.1,0.0,True,80,0.0001,0.9867784976959229
291,5.718973954518636,0.09470569206742147,5.470589319864909,0.06683857129703381,relu,256,300,glorot_uniform,0.1,0.2,True,40,0.0001,0.7481541633605957
292,5.7280354499816895,2.0350086406281376,5.4790440400441485,2.108396852532534,relu,128,300,glorot_uniform,0.3,0.2,True,80,0.0001,1.0751500129699707
293,5.732731024424235,0.09301555874586456,5.639400800069173,0.00966041929695576,relu,64,300,glorot_uniform,0.001,0.4,True,80,0.1,1.5520732402801514
294,5.736189365386963,0.4830711066576729,5.4724907875061035,0.549974293103443,relu,64,300,glorot_uniform,0.1,0.2,True,120,0.001,1.543797254562378
295,5.7420573234558105,0.5293632767386683,5.684770584106445,0.5453963204240194,relu,128,300,glorot_uniform,0.1,0.0,True,80,0.01,1.0356245040893555
296,5.7528886795043945,1.0494799255789105,5.345688978830974,0.9684033925577471,relu,64,300,glorot_uniform,0.3,0.2,True,120,0.0001,1.6222828229268391
297,5.761791547139485,0.6895853272779076,5.737516403198242,0.7609478481685863,relu,256,300,glorot_uniform,0.3,0.2,True,80,0.01,0.8421991666158041
298,5.773640314737956,0.6713957229563088,5.68757168451945,0.6087371680855457,relu,256,300,glorot_uniform,0.1,0.0,True,80,0.0001,0.764458179473877
299,5.782028675079346,0.7039703331811056,5.488835493723552,0.6940613521123035,relu,128,300,glorot_uniform,0.1,0.0,True,120,0.001,1.0552202065785725
300,5.794169108072917,0.10296055236420566,5.723780473073323,0.1543536383662815,relu,64,300,glorot_uniform,0.1,0.4,True,40,0.1,1.451747179031372
301,5.795200030008952,1.5955416160845641,5.704210837682088,1.5242320341443714,relu,256,300,glorot_uniform,0.3,0.4,True,120,0.01,0.9127875963846842
302,5.803994496663411,0.5007719565806772,5.561315854390462,0.5005007507801298,relu,128,300,glorot_uniform,0.3,0.2,True,80,0.001,1.0657588640848796
303,5.804542859395345,0.5879369018559162,5.749583085378011,0.606204750333631,relu,64,300,glorot_uniform,0.3,0.0,True,80,0.01,1.4575262069702148
304,5.8209943771362305,0.8410046044941865,5.235143502553304,0.8052302707700663,relu,256,300,glorot_uniform,0.3,0.9,True,40,0.0001,0.8095856507619222
305,5.823033173878987,0.7314832479366916,5.816001892089844,0.7601075445002299,relu,128,300,glorot_uniform,0.3,0.0,True,120,0.01,1.0572512944539387
306,5.828003406524658,0.5767738701831954,5.748290061950684,0.6586110004762104,relu,256,300,glorot_uniform,0.1,0.9,True,80,0.1,0.8370033899943033
307,5.85300858815511,0.3686463524199966,5.814089775085449,0.3952796723462074,relu,64,300,glorot_uniform,0.1,0.0,True,40,0.01,1.4297892252604167
308,5.860269387563069,1.3975882243074709,5.5116541385650635,1.5096117402783469,relu,64,300,glorot_uniform,0.3,0.2,True,120,0.001,1.5966129302978516
309,5.872161706288655,0.19189756354651777,5.656285921732585,0.19763820983875868,relu,128,300,glorot_uniform,0.1,0.2,True,40,0.001,1.0120681921641033
310,5.882289091746013,0.5135247622230948,5.565625349680583,0.48441758933036344,relu,128,300,glorot_uniform,0.1,0.4,True,120,0.001,1.097135066986084
311,5.895390590031941,1.6863864332024394,5.714274724324544,1.6596510076287851,relu,256,300,glorot_uniform,0.3,0.4,True,120,0.001,0.8920019467671713
312,5.901145140329997,0.3304764510973153,5.8702677090962725,0.30592460423725426,relu,64,300,glorot_uniform,0.1,0.4,True,80,0.1,1.55130934715271
313,5.901883761088054,0.23627203694229418,5.71003532409668,0.26106781162921827,relu,128,300,glorot_uniform,0.1,0.2,True,120,0.001,1.126961628595988
314,5.902047157287598,1.400137421593622,5.60644268989563,1.4703230159075469,relu,128,300,glorot_uniform,0.3,0.2,True,40,0.0001,1.0077131589253743
315,5.907094955444336,0.4884325387911404,5.531675497690837,0.4031545697094641,relu,128,300,glorot_uniform,0.3,0.0,True,40,0.0001,1.0339187781016033
316,5.909597873687744,0.6226344431585129,5.487648010253906,0.5425967805906433,relu,64,300,glorot_uniform,0.1,0.4,True,80,0.001,1.5685211022694905
317,5.924736340840657,0.9303796062828078,5.575260480244954,0.9727487043018412,relu,64,300,glorot_uniform,0.3,0.2,True,80,0.001,1.5527477264404297
318,5.925170421600342,0.7457314395859285,5.571084340413411,0.6655549804486425,relu,64,300,glorot_uniform,0.1,0.0,True,80,0.001,1.5244398911794026
319,5.926313877105713,0.8596325960030409,5.690914630889893,0.9682430158001459,relu,256,300,glorot_uniform,0.3,0.2,True,80,0.0001,0.8312796751658121
320,5.9342929522196455,0.49256355965109727,5.631105422973633,0.5360167641661783,relu,1219,300,glorot_uniform,0.1,0.9,True,80,0.0001,0.7008869647979736
321,5.964909712473552,0.7020686856138295,5.598917325337728,0.604219586187144,relu,64,300,glorot_uniform,0.1,0.0,True,80,0.0001,1.4710241158803303
322,5.997465292612712,0.7832795341862466,5.924633661905925,0.7132468460018958,relu,128,300,glorot_uniform,0.1,0.9,True,120,0.1,1.2572328249613445
323,6.022499402364095,0.49516925739182466,5.876650333404541,0.4989552528859692,relu,256,300,glorot_uniform,0.3,0.4,True,40,0.001,0.8154929478963217
324,6.034745057423909,1.584454608802068,5.975522518157959,1.6383724894568494,relu,64,300,glorot_uniform,0.3,0.4,True,120,0.01,1.5602798461914062
325,6.04927937189738,1.3774774743305327,5.8204654057820635,1.4411399668577705,relu,256,300,glorot_uniform,0.3,0.0,True,80,0.001,0.9719831148783366
326,6.057795524597168,0.8616091118461083,5.977787176767985,0.8882042290174557,relu,64,300,glorot_uniform,0.3,0.9,True,40,0.0001,1.493733565012614
327,6.090405464172363,1.3164546906422554,5.998598575592041,1.3185855510356563,relu,64,300,glorot_uniform,0.3,0.2,True,40,0.001,1.4452006816864014
328,6.093993663787842,0.9053751466609387,6.021465142567952,0.86665186082626,relu,128,300,glorot_uniform,0.3,0.4,True,120,0.01,1.1184629599253337
329,6.096617857615153,1.0143015940990339,5.845165888468425,1.1996220944257083,relu,64,300,glorot_uniform,0.1,0.2,True,80,0.0001,1.4882513682047527
330,6.123506387074788,0.4585682262843899,6.147168159484863,0.3795919002766183,relu,128,300,glorot_uniform,0.3,0.9,True,40,0.001,1.011103868484497
331,6.177562554677327,1.1931527950039102,6.007717291514079,1.2778366731041912,relu,128,300,glorot_uniform,0.1,0.4,True,120,0.0001,1.0761358737945557
332,6.198300997416179,0.6157123203832687,6.119359175364177,0.6832911550875999,relu,128,300,glorot_uniform,0.3,0.0,True,120,0.1,1.1023518244425456
333,6.207877000172933,0.3548971499115878,5.922489325205485,0.19044584127925643,relu,128,300,glorot_uniform,0.1,0.2,True,80,0.001,1.0289469559987385
334,6.211600303649902,0.27635886683218225,6.003786404927571,0.28379630892347085,relu,128,300,glorot_uniform,0.1,0.4,True,40,0.0001,1.0709326267242432
335,6.239295959472656,0.42086045332165867,6.022821585337321,0.47147218084086473,relu,128,300,glorot_uniform,0.1,0.4,True,40,0.001,1.0252766609191895
336,6.271230379740397,0.24494297958250963,6.0549014409383135,0.22338613653739667,relu,128,300,glorot_uniform,0.3,0.4,True,40,0.001,1.0180352528889973
337,6.282458464304606,0.7588101340485331,5.969480037689209,0.7362482995568685,relu,128,300,glorot_uniform,0.1,0.4,True,80,0.0001,1.0848631858825684
338,6.291378657023112,0.5385761989021458,6.155937035878499,0.5684038202816779,relu,128,300,glorot_uniform,0.3,0.9,True,120,0.001,1.0764880975087483
339,6.3197042147318525,0.22818267913531795,6.210334459940593,0.3061676428959279,relu,128,300,glorot_uniform,0.1,0.4,True,120,0.01,1.1383870442708333
340,6.346492767333984,1.710446175199475,6.1624477704366045,1.6607687431602014,relu,64,300,glorot_uniform,0.1,0.4,True,40,0.01,1.4925707181294758
341,6.34766419728597,1.393070458606391,6.26524003346761,1.4845879347898479,relu,128,300,glorot_uniform,0.1,0.0,True,40,0.001,0.9550493558247884
342,6.351303895314534,0.6394149471443978,6.042307058970134,0.5671659487841144,relu,64,300,glorot_uniform,0.1,0.4,True,40,0.001,1.4551031589508057
343,6.35236660639445,0.3260779156907,6.268229802449544,0.33044687373448406,relu,1219,300,glorot_uniform,0.1,0.9,True,120,0.01,0.7641414801279703
344,6.3627909024556475,0.9409267994758923,6.231668631235759,0.8202473179061482,relu,128,300,glorot_uniform,0.1,0.4,True,80,0.01,1.055190086364746
345,6.376056830088298,1.1141518273920623,6.353619416554769,1.094056411616103,relu,128,300,glorot_uniform,0.3,0.9,True,80,0.001,1.0495671431223552
346,6.4073554674784345,0.1755069602369762,6.2207573254903155,0.06495720080463638,relu,64,300,glorot_uniform,0.001,0.4,True,120,0.0001,1.5615618228912354
347,6.431671301523845,1.0339050656701323,6.124087651570638,1.1338268020810836,relu,256,300,glorot_uniform,0.3,0.0,True,120,0.0001,0.8583386739095052
348,6.435461203257243,1.1588770005245306,6.3006540934244795,1.2397717730103945,relu,64,300,glorot_uniform,0.3,0.0,True,120,0.01,1.5488989353179932
349,6.43839152654012,0.2478184137678375,6.261691888173421,0.07465126958674476,relu,64,300,glorot_uniform,0.001,0.4,True,80,0.001,1.4914141496022542
350,6.448737780253093,0.21169625065178616,6.2658311525980634,0.0703421086017784,relu,64,300,glorot_uniform,0.001,0.4,True,80,0.0001,1.5090100765228271
351,6.450095335642497,1.1963580738424493,6.411406675974528,1.1488441313893234,relu,128,300,glorot_uniform,0.1,0.4,True,40,0.01,1.148399829864502
352,6.459887981414795,0.5401161809995979,6.185957908630371,0.5689828437260364,relu,1219,300,glorot_uniform,0.1,0.9,True,120,0.0001,0.7731320858001709
353,6.465952078501384,0.5118961188160638,6.381326357523601,0.4783479927809308,relu,256,300,glorot_uniform,0.3,0.4,True,40,0.01,0.7709445158640543
354,6.466055393218994,0.973518984181992,6.258071740468343,0.989893963044891,relu,256,300,glorot_uniform,0.1,0.4,True,40,0.0001,0.7681016127268473
355,6.477591355641683,0.18831871790181146,6.2822089195251465,0.06419849915795825,relu,64,300,glorot_uniform,0.001,0.4,True,120,0.001,1.6006781260172527
356,6.512287298838298,0.7177062315604223,6.480625470479329,0.7153015443282457,relu,64,300,glorot_uniform,0.1,0.0,True,80,0.1,1.458345890045166
357,6.523798783620198,1.5979339832536197,6.4591348965962725,1.7013347778611552,relu,128,300,glorot_uniform,0.3,0.2,True,120,0.01,1.0903114477793376
358,6.5429050127665205,0.5700977516578066,6.409813245137532,0.6634319111118224,relu,128,300,glorot_uniform,0.1,0.0,True,40,0.0001,0.989522377649943
359,6.546673774719238,0.9195527734025558,6.206976572672526,0.8326690328564185,relu,64,300,glorot_uniform,0.1,0.0,True,40,0.0001,1.4210071563720703
360,6.5565253893534345,1.3775086967603098,6.412891864776611,1.3525053735704031,relu,128,300,glorot_uniform,0.3,0.2,True,40,0.01,1.0598591963450115
361,6.559707959493001,0.48600429590442135,6.015535831451416,0.6229851180492059,relu,128,300,glorot_uniform,0.3,0.9,True,120,0.0001,1.0738632678985596
