rank_val_score,mean_val_score,std_val_score,mean_train_score,std_train_score,activation,batch_size,epochs,init_mode,learn_rate,momentum,nesterov,neurons_layer_1,neurons_layer_2,weight_decay,mean_fit_time
171,3.625866413116455,0.13144739934039398,1.6179044246673584,0.08558425703475181,tanh,64,1000,glorot_uniform,0.01,0.8,True,130,30,0.001,17.04927984873454
172,3.626200517018636,0.040837824420142416,1.5929991404215496,0.01683599710003858,tanh,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.001,10.550843636194864
173,3.631772041320801,0.10421468038735991,3.5186588764190674,0.010099908392407294,sigmoid,1219,1000,glorot_uniform,0.01,0.8,True,70,30,0.001,5.322266737620036
174,3.632364511489868,0.07786413014115721,3.5188785394032798,0.017232854982130612,sigmoid,1219,1000,glorot_uniform,0.01,0.8,True,130,30,0.001,5.474433819452922
175,3.635777711868286,0.030146675284973144,3.3899200757344565,0.08356500955050032,relu,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.001,4.104281107584636
176,3.639909505844116,0.1315868003515918,3.377601385116577,0.028390296089267977,relu,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.001,4.781055609385173
177,3.655881404876709,0.17953910323631003,2.146453857421875,0.20803008387432223,relu,128,1000,glorot_uniform,0.01,0.8,True,70,30,0.0001,10.063316424687704
178,3.6577425797780356,0.22591735379465747,3.447692076365153,0.12331013841558179,tanh,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.0001,11.834756771723429
179,3.667818864186605,0.058035474345726396,3.478987773259481,0.01869666134119337,tanh,64,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,16.087165117263794
180,3.6750609079996743,0.0815755040717334,0.9963703552881876,0.09346135140807274,tanh,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.0001,10.621116558710733
181,3.7064712047576904,0.24567386601874058,3.3514307339986167,0.07701190481083225,relu,1219,1000,glorot_uniform,0.01,0.9,True,70,30,0.01,4.350021839141846
182,3.7103137175242105,0.08627819252959018,1.9697966972986858,0.1522575015553408,relu,128,1000,glorot_uniform,0.01,0.8,True,130,30,0.0001,10.146349827448526
183,3.7122522989908853,0.07103948925106685,3.5181437333424888,0.059440323167106665,relu,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,11.035808006922403
184,3.714240868886312,0.09078227332731771,3.3877755800882974,0.037528068641022594,relu,64,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,16.067885001500446
185,3.7235586643218994,0.26137643803217936,2.3669620354970298,0.2500087146616857,relu,64,1000,glorot_uniform,0.01,0.4,True,130,30,0.0001,16.806977430979412
186,3.725719690322876,0.2447571491583833,2.836949110031128,0.2280507676669569,relu,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.01,16.36801354090373
187,3.732686678568522,0.15951461408421258,2.8234572410583496,0.19607167550611718,relu,64,1000,glorot_uniform,0.01,0.9,True,70,30,0.01,16.765573183695476
188,3.734296957651774,0.08393793818144378,3.401073773701986,0.044919806421805875,relu,64,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,15.678727308909098
189,3.7409092585245767,0.15446327729626674,3.580949624379476,0.06517963473580836,tanh,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.001,10.602558294932047
190,3.7427686850229898,0.08824168951396362,3.5685418446858725,0.026746934568475652,tanh,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.01,4.466802438100179
191,3.777430534362793,0.2559430835060551,3.5721996625264487,0.19454217010824537,tanh,64,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,17.00339142481486
192,3.784735918045044,0.05037431755377025,3.590790589650472,0.07128026391435931,relu,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,16.00183113416036
193,3.788980722427368,0.40414282699327475,3.0982272624969482,0.3688839307239355,relu,128,1000,glorot_uniform,0.01,0.8,True,130,30,0.01,10.78288745880127
194,3.8054688771565757,0.3097323895898865,3.433884541193644,0.3066074849096976,relu,128,1000,glorot_uniform,0.01,0.4,True,70,30,0.01,9.789547999699911
195,3.816098690032959,0.09344284607170522,1.5891976753870647,0.07430710608034637,tanh,128,1000,glorot_uniform,0.01,0.9,True,70,30,0.001,10.15907390912374
196,3.83486000696818,0.1126197601273403,3.6760944525400796,0.08628170196259034,tanh,128,1000,glorot_uniform,0.001,0.4,True,130,30,0.001,12.523335615793863
197,3.8400139808654785,0.08506310939854811,1.3887635866800945,0.05282179799004659,tanh,64,1000,glorot_uniform,0.01,0.9,True,70,30,0.001,16.00786868731181
198,3.840642054875692,0.065676345207506,3.656187375386556,0.045616613115066845,tanh,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.01,4.778382221857707
199,3.842137098312378,0.13749328015044643,3.5855226516723633,0.03887307021719597,relu,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,11.366228898366293
200,3.8551369508107505,0.06984114152031279,3.716031869252523,0.04482418298963934,sigmoid,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.01,16.50919795036316
201,3.8574551741282144,0.08558926655794802,3.7063326835632324,0.016400326552070285,sigmoid,128,1000,glorot_uniform,0.01,0.9,True,70,30,0.01,10.43844167391459
202,3.857754707336426,0.09559544716118472,1.2799056768417358,0.0738513777916774,relu,64,1000,glorot_uniform,0.01,0.8,True,70,30,0.0001,15.108733812967936
203,3.861424366633097,0.07541405897728076,3.684240182240804,0.080661761407023,relu,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,9.828272898991903
204,3.866242249806722,0.2116934138881116,3.422723372777303,0.06202979100093115,relu,1219,1000,glorot_uniform,0.01,0.9,True,130,30,0.01,4.674550453821818
205,3.8722664515177407,0.07321339270999175,3.7251368363698325,0.13052521254745197,sigmoid,64,1000,glorot_uniform,0.01,0.9,True,70,30,0.01,16.02432878812154
206,3.8739538192749023,0.10595900924748947,1.8434317111968994,0.1146818919389484,relu,64,1000,glorot_uniform,0.01,0.8,True,70,30,0.001,15.781179745992025
207,3.8786168098449707,0.3226659777475667,3.2370168368021646,0.5632623378055478,relu,128,1000,glorot_uniform,0.01,0.4,True,130,30,0.001,10.530574162801107
208,3.879385471343994,0.11326508973895655,2.0406280358632407,0.1383480597334308,relu,128,1000,glorot_uniform,0.01,0.9,True,70,30,0.001,10.097330490748087
209,3.88613494237264,0.1300703782181465,2.5609301726023355,0.28419453214991064,relu,128,1000,glorot_uniform,0.01,0.8,True,70,30,0.001,9.738959789276123
210,3.8991715908050537,0.023197251507041952,3.802842060724894,0.1346072332518522,sigmoid,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.01,11.67203132311503
211,3.909918705622355,0.050582528348797784,3.717906872431437,0.07956486471849461,relu,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,10.044570763905844
212,3.9117016792297363,0.09276514040342627,3.693885564804077,0.04618631667200701,relu,64,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,15.019660949707031
213,3.912799517313639,0.06521093221907782,1.9057917197545369,0.20576417125599508,relu,64,1000,glorot_uniform,0.01,0.8,True,130,30,0.001,16.63925798734029
214,3.914327065149943,0.0978908927256214,1.2969410022099812,0.14296357380821362,relu,64,1000,glorot_uniform,0.01,0.8,True,130,30,0.0001,16.124653418858845
215,3.9170788129170737,0.03160762113621041,1.4408409992853801,0.03855828422371157,tanh,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.001,17.300920645395916
216,3.91731333732605,0.09456131487601167,3.6885806719462075,0.09218441745483809,relu,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,17.266940434773762
217,3.926879644393921,0.11903621559282777,3.8265762329101562,0.03462286461140601,sigmoid,64,1000,glorot_uniform,0.01,0.8,True,130,30,0.01,17.308618466059368
218,3.936204751332601,0.10624774865911095,3.673137664794922,0.022153785711344357,relu,64,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,15.869857708613077
219,3.936572472254435,0.09272463771636878,3.8551341692606607,0.045984714531100195,sigmoid,128,1000,glorot_uniform,0.001,0.8,True,130,30,0.0001,11.728992382685343
220,3.9436519145965576,0.17802746419884527,3.699707349141439,0.05547873451239778,relu,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,16.18120018641154
221,3.9528462092081704,0.12283716011465182,3.8202243645985923,0.03367876327852271,sigmoid,64,1000,glorot_uniform,0.01,0.8,True,70,30,0.01,18.23784812291463
222,3.96527361869812,0.1038760426728497,1.4065934419631958,0.045150901217773556,relu,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.0001,10.338895400365194
223,3.9721123377482095,0.07434133046380219,3.83473269144694,0.02696871975858907,sigmoid,128,1000,glorot_uniform,0.01,0.8,True,70,30,0.01,10.74183448155721
224,3.988412539164225,0.12261001990420214,3.7384154001871743,0.014824860559333635,relu,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,10.18048898379008
225,3.9957196712493896,0.08299638802643072,3.7583675384521484,0.03816681608473638,relu,128,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,10.624836683273315
226,3.995973745981852,0.12788411793912674,1.6331874132156372,0.14393309568003415,relu,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.001,16.33015735944112
227,4.001923720041911,0.20224791437639678,1.7533659140268962,0.1354477169531107,relu,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.001,10.47561764717102
228,4.002479871114095,0.20110454666461236,3.2916592756907144,0.0961238996958959,relu,128,1000,glorot_uniform,0.01,0.4,True,70,30,0.0001,9.746655146280924
229,4.005449851353963,0.3962187938215859,3.21694548924764,0.4608359738221749,relu,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.01,10.388859113057455
230,4.0072251955668134,0.08556406557147758,3.9073843955993652,0.04370994951693161,sigmoid,64,1000,glorot_uniform,0.01,0.4,True,70,30,0.01,15.934248606363932
231,4.011548042297363,0.10396051056393275,3.9171744187672934,0.070113065843172,sigmoid,128,1000,glorot_uniform,0.01,0.8,True,130,30,0.01,11.147341966629028
232,4.013298908869426,0.08794804651818104,3.9318277835845947,0.04484988892609276,sigmoid,64,1000,glorot_uniform,0.01,0.4,True,130,30,0.01,16.322164456049602
233,4.023454666137695,0.38745876280281083,3.3089990615844727,0.4078628978060346,relu,128,1000,glorot_uniform,0.01,0.4,True,130,30,0.0001,10.324360529581705
234,4.036560932795207,0.1813803960664631,3.8981782595316568,0.034959198998251825,tanh,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.0001,5.608949740727742
235,4.053430080413818,0.18137048012392,3.9564968744913735,0.07425833756204195,sigmoid,128,1000,glorot_uniform,0.001,0.8,True,130,30,0.001,11.253936449686686
236,4.0584118366241455,0.29183729356733423,3.490927298863729,0.370177759463373,relu,128,1000,glorot_uniform,0.01,0.4,True,70,30,0.001,9.83734663327535
237,4.070794026056926,0.1071214543585924,3.9505550066630044,0.1268043465912914,tanh,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.001,4.9966520468393965
238,4.072954972585042,0.12980549096741614,3.586300849914551,0.16070192599992483,relu,1219,1000,glorot_uniform,0.01,0.9,True,130,30,0.001,4.635509252548218
239,4.088730891545613,0.1585558580311119,1.9219257831573486,0.12505473666866854,relu,128,1000,glorot_uniform,0.01,0.9,True,70,30,0.0001,10.311675548553467
240,4.09198260307312,0.12582776171806864,1.8515938520431519,0.2396422885817915,relu,64,1000,glorot_uniform,0.01,0.9,True,70,30,0.001,17.1349671681722
241,4.092724879582723,0.229020376032479,3.862919886906942,0.07936387152573561,relu,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,14.991069634755453
242,4.095636288324992,0.08779381066271301,3.996981700261434,0.03250800710994217,sigmoid,64,1000,glorot_uniform,0.001,0.9,True,130,30,0.01,17.22665540377299
243,4.095842281977336,0.19735270866131485,4.019211769104004,0.061859715281822616,sigmoid,128,1000,glorot_uniform,0.001,0.8,True,70,30,0.001,10.35031525293986
244,4.098435878753662,0.024233261106026686,4.0324874718983965,0.1561903737354819,sigmoid,128,1000,glorot_uniform,0.001,0.8,True,70,30,0.0001,10.566978136698404
245,4.108262300491333,0.09232249387113564,3.9999735355377197,0.03229368096285529,sigmoid,64,1000,glorot_uniform,0.001,0.9,True,70,30,0.01,16.229737122853596
246,4.1274518966674805,0.16911460049529736,3.4604578812917075,0.18241136621075177,relu,1219,1000,glorot_uniform,0.01,0.9,True,70,30,0.0001,4.199139674504598
247,4.130044778188069,0.08327187745182484,4.0407436688741045,0.040024533511487624,sigmoid,128,1000,glorot_uniform,0.01,0.4,True,130,30,0.01,11.61344027519226
248,4.143047173817952,0.03733790859316826,3.9058123429616294,0.07593021338005125,relu,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.01,4.569953203201294
249,4.150877555211385,0.28041833007882566,1.4729498624801636,0.45917633595594554,relu,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.0001,15.737929503122965
250,4.1706390380859375,0.08010639030075707,4.065980593363444,0.04825324899477074,sigmoid,1219,1000,glorot_uniform,0.01,0.9,True,70,30,0.01,4.976373513539632
251,4.1742293039957685,0.2024977394721346,4.015900055567424,0.11788961208719573,tanh,64,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,16.32424561182658
252,4.177912871042888,0.10967765776314747,3.977114121119181,0.008981191790868629,relu,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.01,4.222348769505818
253,4.181518077850342,0.15439630188613257,3.4555698235829673,0.07694568270936264,relu,1219,1000,glorot_uniform,0.01,0.9,True,130,30,0.0001,4.660851796468099
254,4.183922290802002,0.07991793386406573,4.083626906077067,0.038467974609917556,sigmoid,1219,1000,glorot_uniform,0.01,0.9,True,130,30,0.01,5.4953053792317705
255,4.185380617777507,0.08802573552888199,4.026506344477336,0.0789233678896493,tanh,64,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,17.435957352320354
256,4.190977414449056,0.10700163634970965,4.061568419138591,0.042723923302881994,sigmoid,128,1000,glorot_uniform,0.01,0.4,True,70,30,0.01,10.56029216448466
257,4.197710990905762,0.04834565933248239,1.2568674484888713,0.05207127559567507,relu,64,1000,glorot_uniform,0.01,0.9,True,70,30,0.0001,15.717282931009928
258,4.199745972951253,0.10206656369864708,3.5814049243927,0.07238469086189571,relu,1219,1000,glorot_uniform,0.01,0.9,True,70,30,0.001,4.081584215164185
259,4.240160624186198,0.0759467236045752,4.038052956263225,0.05119872828809609,relu,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.0001,4.197760343551636
260,4.288201014200847,0.09011190541759562,4.19030221303304,0.02665353291380651,sigmoid,128,1000,glorot_uniform,0.001,0.9,True,70,30,0.01,11.16192134221395
261,4.307780742645264,0.18716820548046043,4.139802614847819,0.06448707732810759,tanh,128,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,12.646892865498861
262,4.308693567911784,0.0696285040229546,4.133316834767659,0.09315613932870438,relu,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.0001,4.687056700388591
263,4.310946941375732,0.09551321414988109,4.22316328684489,0.023181267604786643,sigmoid,128,1000,glorot_uniform,0.001,0.9,True,130,30,0.01,11.627205610275269
264,4.313323815663655,0.1022040112725609,4.215471903483073,0.019402919715197336,sigmoid,64,1000,glorot_uniform,0.001,0.8,True,70,30,0.01,16.226123491923016
265,4.314380327860515,0.08082410176225611,4.134045759836833,0.10617929940127027,relu,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.001,4.673465728759766
266,4.318233013153076,0.1319796250185769,4.174465974171956,0.12370253446727816,tanh,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.001,6.112452904383342
267,4.342160860697429,0.07670782694759423,4.251593112945557,0.03844881135701173,sigmoid,64,1000,glorot_uniform,0.001,0.8,True,130,30,0.01,16.351171096165974
268,4.342756271362305,0.27579506046620517,4.165589491526286,0.0924396243278961,tanh,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.0001,4.61392617225647
269,4.358356316884358,0.11143021538837354,4.147677739461263,0.07127401307160805,relu,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.001,4.157034873962402
270,4.43214209874471,0.19995096234222018,4.2776265144348145,0.09861366587300519,tanh,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,11.39969515800476
271,4.48609717686971,0.06022293378691993,4.255780220031738,0.11776368986813841,relu,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,9.94843578338623
272,4.488078276316325,0.1996262322543206,4.153978188832601,0.12418953866841428,relu,1219,1000,glorot_uniform,0.01,0.8,True,70,30,0.0001,4.316658576329549
273,4.490912119547526,0.1395989449021211,4.190476417541504,0.017996328317958124,relu,1219,1000,glorot_uniform,0.01,0.8,True,130,30,0.0001,4.677375952402751
274,4.492292722066243,0.1417022584483608,4.105052471160889,0.14841919085250768,relu,1219,1000,glorot_uniform,0.01,0.8,True,130,30,0.001,4.665099302927653
275,4.493801275889079,0.2468401416748925,4.132617791493733,0.06857509158311749,relu,1219,1000,glorot_uniform,0.01,0.8,True,70,30,0.001,4.27176833152771
276,4.507180531819661,0.08878493846389865,4.2977949778238935,0.01775235834232757,relu,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,10.478590329488119
277,4.5228962898254395,0.12562026999768372,4.441644668579102,0.01822908223348718,sigmoid,1219,1000,glorot_uniform,0.01,0.8,True,130,30,0.01,5.109303712844849
278,4.5321502685546875,0.11905139719841265,4.4532318115234375,0.030543489440659446,sigmoid,1219,1000,glorot_uniform,0.01,0.8,True,70,30,0.01,5.019397099812825
279,4.5813523928324384,0.11038163126287058,4.461053212483724,0.07131628655675433,relu,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.001,4.703059275945027
280,4.5895365079243975,0.1398799277383639,4.378566900889079,0.05464677853690572,relu,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,15.456872383753458
281,4.62234624226888,0.030962790228312935,4.409758885701497,0.09478558207072858,relu,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,16.22936789194743
282,4.632904211680095,0.06693072686094836,4.38247028986613,0.15802494721601693,relu,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.0001,4.702697038650513
283,4.660184860229492,0.20843887303175906,4.393141587575276,0.11066832535365362,relu,1219,1000,glorot_uniform,0.01,0.8,True,70,30,0.01,4.370072523752849
284,4.670634746551514,0.1572310170742473,4.4012759526570635,0.12143912061967892,relu,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.0001,4.252728462219238
285,4.7058211962382,0.4214949796951533,4.52240784962972,0.26506512204591415,tanh,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.01,5.365205605824788
286,4.720638751983643,0.12846162623034485,4.477700710296631,0.08826674350543137,relu,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.001,4.069846550623576
287,4.764599164326985,0.05564508058871936,4.518538475036621,0.09884293874590448,relu,1219,1000,glorot_uniform,0.01,0.8,True,130,30,0.01,4.565348227818807
288,4.896610418955485,0.073011204736541,4.758089701334636,0.23298366734343912,tanh,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.01,5.274604320526123
289,4.896890640258789,0.09853780164106223,4.696874141693115,0.043530330240931774,relu,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.01,4.4857230981191
290,4.9409027099609375,0.15926311865890427,4.7430979410807295,0.10394553671465577,relu,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.01,4.169771114985148
291,4.969651858011882,0.1737886626182927,4.907318274180095,0.05964782176682656,sigmoid,128,1000,glorot_uniform,0.001,0.8,True,130,30,0.01,10.737831274668375
292,5.003220081329346,0.07289713809459429,4.7796657880147295,0.10700481233346065,relu,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,11.120790322621664
293,5.087802092234294,0.18541741508741702,4.895499070485433,0.06360421417783195,relu,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.01,4.295829216639201
294,5.091784477233887,0.14953162409562404,4.871426105499268,0.14180543503324078,relu,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.01,4.580130259195964
295,5.223905563354492,0.2515242805611957,5.0126158396403,0.13861022126446806,relu,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,10.247159401575724
296,5.225242296854655,0.17973644531714197,5.04925521214803,0.21971692796726383,relu,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,10.772745768229166
297,5.22625192006429,0.19307802558787127,5.029767990112305,0.14009860082553005,relu,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,10.753928740819296
298,5.268658638000488,0.6906954170263883,5.129924615224202,0.4758985918064406,tanh,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,11.360051472981771
299,5.364017963409424,0.5465098304758272,5.243185202280681,0.17803664577580638,tanh,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,10.780397017796835
300,5.384289900461833,0.10341250235613746,5.322133858998616,0.09701322447186855,sigmoid,128,1000,glorot_uniform,0.001,0.8,True,70,30,0.01,10.902743101119995
301,5.397827784220378,0.34011598988811553,5.28239647547404,0.2488730143087726,tanh,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,11.586090087890625
302,5.577491919199626,0.21183170905901016,5.493293762207031,0.43548097084714343,tanh,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,17.202750205993652
303,5.658405303955078,0.12054024064340799,5.48083480199178,0.12196898139930887,relu,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,10.437310616175333
304,5.793414910634358,0.289708683128917,5.675367673238118,0.11000429283374873,tanh,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,11.554358005523682
305,5.858389695485433,0.4532555886915314,5.7452616691589355,0.27707776926661964,tanh,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,11.815749963124594
306,5.86649751663208,0.05256248361468357,5.660525639851888,0.10228392349797878,relu,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,10.789404153823853
307,5.90431022644043,0.520848512819734,5.8204037348429365,0.25645800826807,tanh,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,16.115528742472332
308,5.926737149556478,0.7760799486884771,5.840558211008708,0.4359160659102846,tanh,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,16.789471864700317
309,5.99917205174764,0.7629257099837381,5.874131361643474,0.45457101591188087,tanh,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,16.82950822512309
310,6.049612204233806,0.5401493609882033,5.956780751546224,0.29490933024171984,tanh,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,11.158594846725464
311,6.291369279225667,0.2551617611848177,6.194074789683024,0.1483847895078878,tanh,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,16.469196399052937
312,6.41807238260905,0.32665501214098014,6.345584710439046,0.16376841021224212,sigmoid,64,1000,glorot_uniform,0.001,0.4,True,130,30,0.0001,15.981175978978476
313,6.52537743250529,0.06733391643827442,6.336163361867269,0.08368365081802091,relu,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,15.999000946680704
314,6.557561874389648,0.2217243140075038,6.3725517590840655,0.21546753009874914,relu,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,14.98501213391622
315,6.574989954630534,0.13924383777314106,6.419004758199056,0.17640538348504894,relu,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,16.706098556518555
316,6.707749843597412,0.30487576299967356,6.61426575978597,0.35081854911401034,tanh,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,16.961950222651165
317,6.732434272766113,0.16379430454249552,6.595646222432454,0.11653182034415256,relu,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,15.084116458892822
318,6.811188220977783,0.46836296570696634,6.7523086865743,0.23149933508385898,sigmoid,64,1000,glorot_uniform,0.001,0.4,True,130,30,0.001,16.806145191192627
319,6.812472820281982,0.31267790553568375,6.755235354105632,0.13693999007113858,sigmoid,64,1000,glorot_uniform,0.001,0.4,True,70,30,0.0001,15.69354804356893
320,7.091633637746175,0.3746152022718255,7.046113808949788,0.2060181692422826,sigmoid,64,1000,glorot_uniform,0.001,0.4,True,70,30,0.001,15.758870681126913
321,7.154193083445231,0.7022508055854395,7.062176863352458,0.6501549878529325,tanh,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.001,4.736921469370524
322,7.218667348225911,0.0634545263104023,7.0062947273254395,0.1331479397018429,relu,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,15.618643124898275
323,7.282210985819499,0.24163632392441617,7.090116024017334,0.13239395611191643,relu,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,15.626515626907349
324,7.504263718922933,0.10122453490633038,7.435979684193929,0.2723320022576679,relu,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.001,4.385825157165527
325,7.582841237386067,0.8149985850039622,7.483953317006429,0.3561913083649615,tanh,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.0001,4.758806308110555
326,7.594217300415039,0.3618973657217193,7.487394491831462,0.2990418176784652,relu,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.0001,4.156659682591756
327,7.663397153218587,0.2762494019389261,7.623847325642903,0.184836959845909,sigmoid,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.0001,5.2405993938446045
328,7.673670132954915,0.4539353086531456,7.602788130442302,0.20295736420034471,tanh,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.0001,4.997751792271932
329,7.862256209055583,0.3362514518583708,7.8167398770650225,0.08524368469388763,sigmoid,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.0001,4.474653959274292
330,7.880976676940918,0.5849480631815863,7.721642176310222,0.6135239700471412,relu,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.0001,4.728712797164917
331,7.939311981201172,0.47577320596411804,7.872624397277832,0.15908691314775167,tanh,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.01,4.940343697865804
332,7.987631003061931,0.5099102670811594,7.906736056009929,0.17998552178197327,tanh,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.001,4.490708589553833
333,8.010208288828531,0.8978469756530353,7.885129610697429,0.8992809488884445,relu,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.001,4.656121889750163
334,8.037707169850668,0.27308330213071397,7.99891726175944,0.12688980515128123,sigmoid,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.001,5.369751771291097
335,8.09253454208374,0.3088637956934404,8.036630630493164,0.028769811840987057,sigmoid,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.001,4.322239240010579
336,8.20243008931478,0.0658933681204159,8.108345826466879,0.5953114674725267,tanh,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.01,4.5109639167785645
337,8.243607680002848,0.3116289748795772,8.182730356852213,0.06903540334833781,sigmoid,64,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,16.33154781659444
338,8.244787216186523,0.40479610242715497,8.172582785288492,0.14636726662913657,sigmoid,64,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,16.808608929316204
339,8.315383593241373,0.28491980036054754,8.28376038869222,0.05986112595742952,sigmoid,64,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,15.884241898854574
340,8.316552797953287,0.20306494752425788,8.286048889160156,0.10911075971621173,sigmoid,64,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,16.579888184865315
341,8.382247606913248,0.18534171276075467,8.361011505126953,0.12720503786134651,sigmoid,128,1000,glorot_uniform,0.001,0.4,True,130,30,0.0001,10.638685941696167
342,8.410896301269531,0.2390369126612834,8.371794700622559,0.07637830292174318,sigmoid,64,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,15.441880305608114
