rank_val_score,mean_val_score,std_val_score,mean_train_score,std_train_score,activation,batch_size,epochs,init_mode,learn_rate,momentum,nesterov,neurons_layer_1,neurons_layer_2,weight_decay,mean_fit_time
355,4.324868043263753,0.13329967140585547,4.0939202308654785,0.14271609090107157,relu,256,500,glorot_uniform,0.01,0.0,True,50,20,0.0001,4.10629407564799
356,4.326310793558757,0.10331247420662942,4.129897276560466,0.07786395164518062,relu,128,500,glorot_uniform,0.001,0.2,True,50,30,0.0001,4.998063882191976
357,4.3263645966847735,0.6162151944358928,4.156328121821086,0.6578255100174148,relu,256,500,glorot_uniform,0.01,0.9,True,70,20,0.1,3.807704448699951
358,4.326661904652913,0.28010905119765267,4.084194660186768,0.1760052298359587,relu,256,500,glorot_uniform,0.01,0.9,True,70,45,0.1,3.9262433846791587
359,4.32939338684082,0.032506331905549066,4.174859682718913,0.019991958600569137,relu,256,500,glorot_uniform,0.001,0.9,True,70,45,0.1,4.058767080307007
360,4.3307271003723145,0.18687608270607126,3.985250234603882,0.10646865185360031,relu,1219,500,glorot_uniform,0.01,0.9,True,70,45,0.0001,2.4778641859690347
361,4.333187818527222,0.38926534265957474,4.070409933725993,0.4045908486614507,relu,128,500,glorot_uniform,0.01,0.2,True,70,45,0.001,5.490254878997803
362,4.333300431569417,0.10424123773389418,4.141106923421224,0.05744754346589276,relu,1219,500,glorot_uniform,0.001,0.9,True,50,20,0.0001,2.143087307612101
363,4.334081967671712,0.26704170062680205,3.9078292846679688,0.2614608389562356,relu,256,500,glorot_uniform,0.01,0.4,True,50,20,0.0001,3.647548198699951
364,4.3345902760823565,0.22747879397739304,4.0978935559590655,0.17385998066313174,relu,128,500,glorot_uniform,0.01,0.4,True,50,20,0.001,5.059820175170898
365,4.334795633951823,0.2000597485288463,3.029437224070231,0.43028024896472444,relu,128,500,glorot_uniform,0.1,0.8,True,70,20,0.001,5.071600993474324
366,4.335525830586751,0.26893346772199933,4.120906511942546,0.4324467046570105,relu,256,500,glorot_uniform,0.01,0.0,True,130,45,0.0001,4.314555486043294
367,4.33656628926595,0.07505004587763045,4.232561747233073,0.10901769401311465,relu,128,500,glorot_uniform,0.01,0.2,True,130,45,0.1,5.7038783232371015
368,4.338253815968831,0.10728196862170937,4.146982192993164,0.05105744281707418,relu,1219,500,glorot_uniform,0.001,0.9,True,50,45,0.0001,2.4083112875620523
369,4.338888804117839,0.18012330379763403,3.003460725148519,0.19437228248286645,relu,128,500,glorot_uniform,0.1,0.8,True,130,20,0.001,5.283305803934733
370,4.338979880015056,0.4316626913535909,4.070890347162883,0.3608851671538997,relu,128,500,glorot_uniform,0.01,0.2,True,50,30,0.0001,5.116818110148112
371,4.340638717015584,0.3286593060304492,4.0512863000233965,0.16715350281355273,relu,256,500,glorot_uniform,0.01,0.0,True,70,45,0.0001,3.7653679052988687
372,4.3432620366414385,0.3468429459056925,4.077703396479289,0.48188584268937995,relu,128,500,glorot_uniform,0.01,0.0,True,130,30,0.001,6.187815586725871
373,4.343263943990071,0.22784916461433188,4.075846513112386,0.20254279179243487,relu,256,500,glorot_uniform,0.01,0.2,True,130,30,0.0001,3.967057545979818
374,4.344784100850423,0.13527566201642613,2.295109987258911,0.17579630429386267,relu,128,500,glorot_uniform,0.1,0.8,True,50,45,0.0001,5.1815290451049805
375,4.349100987116496,0.4035462563631221,4.112290779749553,0.42019799091084487,relu,128,500,glorot_uniform,0.01,0.2,True,130,30,0.0001,5.482109308242798
376,4.349801381429036,0.23337060090550005,4.099985678990682,0.17220137260776944,relu,256,500,glorot_uniform,0.01,0.0,True,70,30,0.01,3.7560460567474365
377,4.351587136586507,0.07086004183278016,4.125656286875407,0.06819574016770488,relu,1219,500,glorot_uniform,0.001,0.9,True,130,45,0.0001,2.766656239827474
378,4.359572728474935,0.4913714400708502,3.8938241799672446,0.43018746997919166,relu,128,500,glorot_uniform,0.01,0.2,True,50,45,0.0001,5.619719743728638
379,4.3612461884816485,0.27741309068181935,3.7422420183817544,0.28907642880409967,relu,256,500,glorot_uniform,0.1,0.9,True,50,45,0.001,3.8411997159322104
380,4.362120946248372,0.22160962766095235,4.161444028218587,0.33711063284072057,relu,128,500,glorot_uniform,0.01,0.2,True,70,45,0.01,5.385687669118245
381,4.3630532423655195,0.2686962309813331,4.328466494878133,0.37423200332405804,relu,256,500,glorot_uniform,0.01,0.4,True,50,30,0.0001,3.733579079310099
382,4.36614465713501,0.137126401847183,4.160505135854085,0.10465566315233771,relu,256,500,glorot_uniform,0.01,0.8,True,130,20,0.1,4.106181065241496
383,4.373076438903809,0.06812713720307757,4.160430749257405,0.03955750224539243,relu,128,500,glorot_uniform,0.001,0.2,True,130,45,0.0001,5.630741437276204
384,4.373189608256022,0.026961300248710428,4.242834409077962,0.032781178410475016,relu,128,500,glorot_uniform,0.001,0.8,True,50,20,0.1,5.0911422570546465
385,4.374595959981282,0.028772606692443504,4.244242350260417,0.04283559439397941,relu,128,500,glorot_uniform,0.001,0.8,True,70,20,0.1,5.141148010889689
386,4.375271002451579,0.0474543863554276,4.222057819366455,0.032929168610150654,relu,128,500,glorot_uniform,0.001,0.8,True,130,30,0.1,5.38893707593282
387,4.376283645629883,0.03778403897346936,4.227559248606364,0.03064663852668047,relu,128,500,glorot_uniform,0.001,0.8,True,130,20,0.1,5.343398968378703
388,4.377439975738525,0.15692363206792234,4.155564626057942,0.08206161442531153,relu,128,500,glorot_uniform,0.001,0.2,True,130,30,0.0001,5.440971930821736
389,4.378107229868571,0.05312866342416649,4.197137355804443,0.04552269129944175,relu,128,500,glorot_uniform,0.001,0.2,True,70,30,0.0001,5.196207284927368
390,4.378276030222575,0.0856089009677541,4.0882604122161865,0.20781717935370836,relu,256,500,glorot_uniform,0.01,0.4,True,70,30,0.001,3.7311434745788574
391,4.378603935241699,0.044142645533561835,4.223703861236572,0.02497161060758867,relu,128,500,glorot_uniform,0.001,0.8,True,130,45,0.1,5.631195942560832
392,4.380339940388997,0.22903670840245013,2.901041825612386,0.204811845923483,relu,256,500,glorot_uniform,0.1,0.8,True,50,45,0.0001,3.9954515298207602
393,4.382017453511556,0.13409899704820563,4.145520210266113,0.060198332864374905,relu,1219,500,glorot_uniform,0.01,0.0,True,70,30,0.0001,2.303656021753947
394,4.382245699564616,0.02618584524218835,4.229584534962972,0.02536576533584149,relu,128,500,glorot_uniform,0.001,0.8,True,70,30,0.1,5.48053781191508
395,4.3827314376831055,0.6495576393814919,3.9327704111735025,0.5750394065048849,relu,128,500,glorot_uniform,0.01,0.4,True,130,20,0.0001,5.632363319396973
396,4.383227825164795,0.22022866393925278,4.257426897684733,0.1867823201337627,relu,128,500,glorot_uniform,0.01,0.4,True,50,45,0.01,5.198943535486857
397,4.384263197580974,0.08200271212134636,4.159698327382405,0.047744857355104066,relu,1219,500,glorot_uniform,0.001,0.9,True,130,30,0.0001,2.6659913857777915
398,4.384347597757976,0.058316222616397705,4.190207640329997,0.016250209369348866,relu,128,500,glorot_uniform,0.001,0.2,True,70,30,0.001,5.103311777114868
399,4.384760061899821,0.19613362002287418,4.077200571695964,0.30992564867789246,relu,128,500,glorot_uniform,0.01,0.0,True,130,20,0.001,6.883809487024943
400,4.386363665262858,0.5024919404910012,4.24242369333903,0.6165618091998304,relu,128,500,glorot_uniform,0.1,0.8,True,130,45,0.01,5.753721634546916
401,4.389386256535848,0.41236564934467923,4.351441939671834,0.5373579817805723,relu,128,500,glorot_uniform,0.01,0.9,True,70,30,0.1,5.254363298416138
402,4.3905720710754395,0.09783867631165441,4.1646270751953125,0.06164393821829234,relu,1219,500,glorot_uniform,0.001,0.9,True,130,45,0.001,2.7798729737599692
403,4.3907551765441895,0.0750609956940115,4.242569764455159,0.017489523366828134,relu,128,500,glorot_uniform,0.001,0.8,True,50,45,0.1,5.056733290354411
404,4.391465504964192,0.10216998145033922,4.14265235265096,0.05747865802073842,relu,128,500,glorot_uniform,0.001,0.2,True,70,20,0.0001,5.0623438358306885
405,4.391475677490234,0.17553757752955232,4.16216516494751,0.17966716075471792,relu,256,500,glorot_uniform,0.01,0.2,True,130,20,0.0001,3.9806345303853354
406,4.392453829447429,0.029698503246009856,4.170714855194092,0.024251444957587843,relu,1219,500,glorot_uniform,0.01,0.0,True,50,30,0.0001,2.198801596959432
407,4.393874327341716,0.18334515700598567,3.935808261235555,0.4854964273532215,relu,256,500,glorot_uniform,0.01,0.8,True,50,30,0.0001,3.827192544937134
408,4.393980264663696,0.4185751381698792,4.179925123850505,0.509880916705771,relu,128,500,glorot_uniform,0.01,0.0,True,50,30,0.01,4.794841051101685
409,4.3959715366363525,0.3262828289628679,3.790792226791382,0.46952246505531037,relu,256,500,glorot_uniform,0.01,0.8,True,70,20,0.001,3.9311865965525308
410,4.398187319437663,0.30570195951711493,4.210921128590901,0.23583863151528991,relu,128,500,glorot_uniform,0.01,0.4,True,130,30,0.1,6.1751868724823
411,4.401300112406413,0.12434746906139862,4.177240530649821,0.06738927454113233,relu,1219,500,glorot_uniform,0.01,0.0,True,70,20,0.0001,2.2717838287353516
412,4.406039396921794,0.10057518579960822,2.743491808573405,0.16621977946853517,relu,128,500,glorot_uniform,0.1,0.4,True,130,20,0.0001,5.449588616689046
413,4.4070258140563965,0.06032039360302208,4.24110221862793,0.005119421989840561,relu,128,500,glorot_uniform,0.001,0.8,True,50,30,0.1,5.2296098073323565
414,4.408915996551514,0.31182325437509095,4.116545836130778,0.3700290363244075,relu,128,500,glorot_uniform,0.01,0.4,True,70,20,0.001,5.112375179926555
415,4.4095845222473145,0.46845135382276165,4.099509795506795,0.40320567907988575,relu,128,500,glorot_uniform,0.01,0.0,True,50,45,0.01,5.080185890197754
416,4.412099997202556,0.28956084161178025,4.168161948521932,0.39330975659942047,relu,256,500,glorot_uniform,0.01,0.0,True,130,45,0.001,4.4231414794921875
417,4.416377226511638,0.07748227030013048,4.193449179331462,0.061470542640922166,relu,1219,500,glorot_uniform,0.001,0.9,True,70,20,0.0001,2.3032159010569253
418,4.417931238810222,0.00675920068006077,4.18813419342041,0.036765152463452674,relu,1219,500,glorot_uniform,0.001,0.9,True,130,30,0.001,2.60605796178182
419,4.418652216593425,0.5568499350031529,4.194430510203044,0.5916455263735502,relu,256,500,glorot_uniform,0.01,0.2,True,70,30,0.0001,3.7141193548838296
420,4.418715635935466,0.121822912420337,4.112452586491902,0.13028931888711692,relu,1219,500,glorot_uniform,0.01,0.9,True,70,30,0.0001,2.342212677001953
421,4.418981234232585,0.30213748751425373,4.154329697291057,0.3523789472035041,relu,128,500,glorot_uniform,0.01,0.4,True,130,30,0.01,5.9885642528533936
422,4.419212659200032,0.18453447280285082,3.108749787012736,0.13859968172620288,relu,128,500,glorot_uniform,0.1,0.2,True,70,30,0.0001,5.752421696980794
423,4.4200981458028155,0.3314687818939195,4.244480927785237,0.322276020001479,relu,256,500,glorot_uniform,0.01,0.4,True,50,45,0.01,4.027156511942546
424,4.420719146728516,0.1856652235526226,3.9983766873677573,0.17429422083290066,relu,128,500,glorot_uniform,0.01,0.4,True,70,45,0.001,5.298085451126099
425,4.420865535736084,0.15284940703952793,4.22063668568929,0.1581363156957305,relu,1219,500,glorot_uniform,0.001,0.9,True,50,20,0.001,2.125813881556193
426,4.421699523925781,0.24144117217859026,4.200000047683716,0.3437472639863514,relu,128,500,glorot_uniform,0.01,0.0,True,70,20,0.01,4.89466651280721
427,4.422086715698242,0.24992384118525976,4.099309206008911,0.17546522124012312,relu,128,500,glorot_uniform,0.01,0.2,True,70,20,0.0001,5.19040830930074
428,4.423419952392578,0.1572169547420584,4.194861094156901,0.10232654738700211,relu,1219,500,glorot_uniform,0.001,0.9,True,130,20,0.001,2.6356711387634277
429,4.4249013264973955,0.13473238218193895,4.21977965037028,0.18004410632744486,relu,1219,500,glorot_uniform,0.01,0.0,True,50,45,0.0001,2.338087320327759
430,4.427230358123779,0.2408694000264347,4.091401735941569,0.37222293172035137,relu,128,500,glorot_uniform,0.01,0.2,True,130,45,0.0001,6.216869036356608
431,4.427626768747966,0.19313688129987916,4.079874753952026,0.20931436390150163,relu,128,500,glorot_uniform,0.01,0.4,True,130,20,0.01,5.553064902623494
432,4.427750428517659,0.059994982028785476,4.259613831837972,0.03799926191251546,relu,128,500,glorot_uniform,0.001,0.8,True,70,45,0.1,5.524044990539551
433,4.4284563064575195,0.06944179076618422,4.208635171254476,0.028556429745596246,relu,1219,500,glorot_uniform,0.001,0.9,True,70,45,0.0001,2.483609199523926
434,4.429245789845784,0.0230544045475383,3.9747893810272217,0.13349151951345758,relu,128,500,glorot_uniform,0.01,0.4,True,50,30,0.001,5.0426561037699384
435,4.435093879699707,0.11845423652654187,3.1844695409139,0.19587135637510736,relu,1219,500,glorot_uniform,0.1,0.9,True,130,45,0.0001,2.646574020385742
436,4.436324278513591,0.07800846773864939,4.245256106058757,0.02640423797911745,relu,1219,500,glorot_uniform,0.001,0.9,True,70,30,0.0001,2.367100954055786
437,4.4384307861328125,0.4684138850617094,4.190561453501384,0.3750202493981575,relu,128,500,glorot_uniform,0.01,0.0,True,50,20,0.01,4.859724283218384
438,4.4385857582092285,0.1865663958340581,4.284247875213623,0.0956984499181227,relu,1219,500,glorot_uniform,0.01,0.9,True,130,30,0.01,2.642800807952881
439,4.438797950744629,0.3642074704757647,3.5829411347707114,0.28281983364585944,relu,1219,500,glorot_uniform,0.1,0.9,True,70,20,0.0001,2.463763872782389
440,4.438956101735433,0.11149540246783479,4.234312852223714,0.13039677972705846,relu,128,500,glorot_uniform,0.001,0.2,True,130,30,0.001,5.412336667378743
441,4.442713896433513,0.0906828253337734,4.1838600635528564,0.2378253750476665,relu,1219,500,glorot_uniform,0.01,0.9,True,70,20,0.001,2.258199612299601
442,4.444498380025228,0.23778642323189697,4.166391690572103,0.1522058263866732,relu,256,500,glorot_uniform,0.01,0.8,True,50,45,0.01,3.99175763130188
443,4.4449591636657715,0.10964117606815682,4.197136878967285,0.03604290058669423,relu,128,500,glorot_uniform,0.001,0.2,True,70,20,0.001,5.096455335617065
444,4.446859677632649,0.371800327774256,4.100866079330444,0.40477871062706405,relu,128,500,glorot_uniform,0.01,0.0,True,130,20,0.01,6.088854630788167
445,4.451606750488281,0.16686423765063763,4.2922256787618,0.16718122797275042,relu,128,500,glorot_uniform,0.01,0.2,True,70,30,0.1,5.275849342346191
446,4.454838116963704,0.2343317070618852,4.229702631632487,0.15302557254414426,relu,256,500,glorot_uniform,0.01,0.0,True,130,45,0.01,4.335410992304484
447,4.45537265141805,0.30133954604694774,2.443796952565511,0.4249589482277297,relu,128,500,glorot_uniform,0.1,0.8,True,130,20,0.0001,5.410985867182414
448,4.459831714630127,0.1539875368457878,4.235555807749431,0.09625514165527004,relu,128,500,glorot_uniform,0.001,0.2,True,70,45,0.0001,5.292622725168864
449,4.460857073465983,0.13040947250298668,4.339423020680745,0.17770819531085835,relu,256,500,glorot_uniform,0.01,0.4,True,50,45,0.001,3.8758862018585205
450,4.462795734405518,0.23684289764293404,4.178977330525716,0.41288313424586004,relu,256,500,glorot_uniform,0.01,0.4,True,70,30,0.0001,3.8039304415384927
451,4.464613437652588,0.09872753093416334,4.240265369415283,0.07109914096566185,relu,128,500,glorot_uniform,0.001,0.2,True,50,30,0.001,5.06870683034261
452,4.466414133707683,0.6457776415071971,4.38682762781779,0.45410311642213114,relu,128,500,glorot_uniform,0.1,0.8,True,70,30,0.01,5.738754908243815
453,4.466848214467366,0.1040453751472034,3.843153476715088,0.2716273542710159,relu,256,500,glorot_uniform,0.01,0.8,True,130,30,0.001,4.138833522796631
454,4.469645977020264,0.30304834489806126,4.189449946085612,0.13592186019408592,relu,256,500,glorot_uniform,0.01,0.2,True,70,30,0.001,3.836008389790853
455,4.4702707926432295,0.15784028517236556,2.6852550506591797,0.3013506529884377,relu,128,500,glorot_uniform,0.1,0.9,True,130,45,0.0001,5.928603092829387
456,4.471815903981526,0.16345852429695557,4.2646128336588545,0.16561356005485803,relu,128,500,glorot_uniform,0.001,0.2,True,50,20,0.0001,4.950244426727295
457,4.473367214202881,0.27897918407181954,4.258479833602905,0.2082823466340004,relu,256,500,glorot_uniform,0.01,0.0,True,50,30,0.01,4.125767072041829
458,4.477231502532959,0.11492904845287522,4.256537834803264,0.1955244758478495,relu,256,500,glorot_uniform,0.01,0.0,True,50,45,0.01,4.200128475824992
459,4.478119611740112,0.37838784693972116,3.679396073023478,0.5976759498012513,relu,128,500,glorot_uniform,0.1,0.9,True,130,45,0.001,5.744987408320109
460,4.47871208190918,0.24711804145292038,2.873549302419027,0.18656993970898406,relu,256,500,glorot_uniform,0.1,0.8,True,70,30,0.0001,3.981264034907023
461,4.478942076365153,0.1582861323730944,4.31877867380778,0.219060181133143,relu,128,500,glorot_uniform,0.01,0.0,True,130,45,0.1,5.723408619562785
462,4.480076630910237,0.3825388037069963,4.203830321629842,0.40761505451229524,relu,128,500,glorot_uniform,0.01,0.0,True,70,45,0.001,5.194892803827922
463,4.48337984085083,0.024486319544315314,4.306481043497722,0.05059023760766675,relu,1219,500,glorot_uniform,0.01,0.0,True,70,45,0.001,2.4193342526753745
464,4.484206835428874,0.1932395877872155,4.422153155008952,0.29359889059703353,relu,256,500,glorot_uniform,0.01,0.9,True,50,45,0.1,4.223261038462321
465,4.486382166544597,0.22699264683203468,4.094750006993611,0.2512973486354947,relu,256,500,glorot_uniform,0.01,0.4,True,130,30,0.0001,4.035033226013184
466,4.487788359324138,0.024109132194744774,4.241722106933594,0.026176147769896185,relu,1219,500,glorot_uniform,0.01,0.0,True,50,20,0.001,2.0969645977020264
467,4.4888536135355634,0.03394006039683425,4.291305383046468,0.029304657676641237,relu,1219,500,glorot_uniform,0.001,0.9,True,70,45,0.001,2.4633472760518393
468,4.488930861155192,0.21693604243761422,4.241527716318767,0.08193314743600418,relu,128,500,glorot_uniform,0.01,0.0,True,70,30,0.01,4.983246723810832
469,4.489275614420573,0.22961001374945322,3.501896619796753,0.14167636780480156,relu,256,500,glorot_uniform,0.1,0.8,True,50,45,0.001,3.9686920642852783
470,4.489720821380615,0.09465470758010264,4.2736430168151855,0.07497503778897105,relu,128,500,glorot_uniform,0.001,0.2,True,130,20,0.001,5.3930433591206866
471,4.489772478739421,0.09057597337449078,4.238592624664307,0.04738743298691363,relu,1219,500,glorot_uniform,0.001,0.9,True,50,30,0.001,2.2723163763682046
472,4.4907857577006025,0.13095293444709896,4.379502614339192,0.3132860185536278,relu,256,500,glorot_uniform,0.01,0.8,True,50,20,0.1,4.0275241533915205
473,4.491299947102864,0.32479906540841674,2.9256587823232016,0.3333421882365947,relu,128,500,glorot_uniform,0.1,0.4,True,70,30,0.0001,5.108936468760173
474,4.493328253428142,0.24668291108272886,3.721665700276693,0.3111085536229298,relu,1219,500,glorot_uniform,0.1,0.9,True,50,30,0.001,2.3293859163920083
475,4.494191487630208,0.28820271343429704,4.361063321431478,0.2425885689126513,relu,256,500,glorot_uniform,0.01,0.4,True,50,30,0.01,3.7183963457743325
476,4.497339248657227,0.3152584729980539,3.577930450439453,0.2916145839430721,relu,1219,500,glorot_uniform,0.1,0.9,True,70,20,0.001,2.4504668712615967
477,4.497827847798665,0.2893359413138769,3.9933017094930015,0.5374573196696272,relu,256,500,glorot_uniform,0.01,0.8,True,130,20,0.001,4.2067192395528155
478,4.499197800954183,0.04046611834003641,4.255349953969319,0.037449196442334666,relu,1219,500,glorot_uniform,0.001,0.9,True,50,45,0.001,2.37320876121521
479,4.501072247823079,0.09821166322786105,4.311790466308594,0.07173756003443943,relu,1219,500,glorot_uniform,0.01,0.0,True,130,20,0.0001,2.5317982832590737
480,4.501779715220134,0.29789281732875494,4.201791286468506,0.12914553253031874,relu,256,500,glorot_uniform,0.01,0.2,True,50,20,0.0001,3.730698744455973
481,4.5033195813496905,0.179026393901711,3.032302459081014,0.19379683805319264,relu,128,500,glorot_uniform,0.1,0.4,True,50,45,0.0001,5.507077932357788
482,4.50342337290446,0.41773631510028786,3.837965408960978,0.37659990064948273,relu,256,500,glorot_uniform,0.01,0.8,True,130,45,0.001,4.590822219848633
483,4.5040998458862305,0.11948168478136317,4.280360857645671,0.08573881974747072,relu,128,500,glorot_uniform,0.001,0.2,True,130,45,0.001,5.552856922149658
484,4.504231293996175,0.10995730200222528,4.31410566965739,0.10823408780517063,relu,128,500,glorot_uniform,0.01,0.2,True,50,30,0.1,5.130064566930135
485,4.506439367930095,0.12137612143173647,4.2448798815409345,0.0500545135904955,relu,1219,500,glorot_uniform,0.001,0.9,True,70,20,0.001,2.2773154576619468
486,4.506796995798747,0.0192103865631426,4.389914830525716,0.059270262448373336,relu,1219,500,glorot_uniform,0.01,0.0,True,70,20,0.001,2.2298312187194824
487,4.507450421651204,0.16977954764182449,4.2491075197855634,0.05629559074034407,relu,1219,500,glorot_uniform,0.01,0.9,True,70,20,0.01,2.2773523330688477
488,4.51230510075887,0.42059031888523285,4.390101909637451,0.444813987245374,relu,128,500,glorot_uniform,0.01,0.2,True,50,45,0.1,5.698291063308716
489,4.512863794962565,0.12015800349864426,4.364782015482585,0.038090085849161286,relu,1219,500,glorot_uniform,0.01,0.9,True,130,20,0.01,2.60363507270813
490,4.51357380549113,0.08660806391865729,4.293203035990397,0.1602597023985392,relu,1219,500,glorot_uniform,0.01,0.0,True,130,45,0.0001,2.713817040125529
491,4.514462471008301,0.09209975143458111,4.331465880076091,0.059818453077889196,relu,1219,500,glorot_uniform,0.01,0.9,True,130,20,0.001,2.580843369166056
492,4.515576998392741,0.1937758832863653,3.879918177922567,0.2276675712715425,relu,256,500,glorot_uniform,0.1,0.9,True,70,45,0.001,4.5374321937561035
493,4.51801856358846,0.34089955025319385,4.3576788902282715,0.24927502797308454,relu,256,500,glorot_uniform,0.01,0.8,True,130,45,0.1,4.50559679667155
494,4.518114010492961,0.48356423836167334,4.012103239695231,0.735396929213435,relu,128,500,glorot_uniform,0.1,0.9,True,130,20,0.001,5.496603647867839
495,4.518970648447673,0.1301062476645133,4.327405611673991,0.2071038310854166,relu,1219,500,glorot_uniform,0.01,0.0,True,70,45,0.0001,2.4249074459075928
496,4.519765059153239,0.35311099334733576,4.023369312286377,0.18356035383848537,relu,256,500,glorot_uniform,0.01,0.8,True,70,30,0.001,3.9277149041493735
497,4.519896825154622,0.14953436793710548,4.218199173609416,0.19940627012875473,relu,1219,500,glorot_uniform,0.01,0.9,True,50,20,0.001,2.142495075861613
498,4.52205244700114,0.07850207776312017,4.2925065358479815,0.05315380473795136,relu,128,500,glorot_uniform,0.001,0.2,True,50,20,0.001,4.984438180923462
499,4.523289680480957,0.47035289726851887,2.9838831424713135,0.500129122439211,relu,128,500,glorot_uniform,0.1,0.9,True,70,30,0.0001,5.181506713231404
500,4.525563875834147,0.06615893180057422,4.307460943857829,0.07549472651229695,relu,128,500,glorot_uniform,0.001,0.2,True,50,45,0.001,5.194716771443685
501,4.525699615478516,0.07577093669737811,3.7774184544881186,0.3790149331656297,relu,256,500,glorot_uniform,0.1,0.9,True,130,45,0.001,4.486545642217
502,4.526663303375244,0.10885146877714559,3.7116685708363852,0.26144178146785096,relu,1219,500,glorot_uniform,0.1,0.9,True,50,30,0.0001,2.372536579767863
503,4.526958147684733,0.07614387383935439,4.082650264104207,0.24736841690793795,relu,1219,500,glorot_uniform,0.01,0.9,True,50,20,0.0001,2.142789681752523
504,4.527113755544026,0.23737308375288538,3.071427822113037,0.3217769729375439,relu,128,500,glorot_uniform,0.1,0.4,True,70,45,0.001,5.524181524912517
505,4.5285054842631025,0.29315345728499503,3.991223176320394,0.22620933316140435,relu,1219,500,glorot_uniform,0.1,0.9,True,50,20,0.001,2.4887470404307046
506,4.531103293100993,0.021244424393527195,4.408226331075032,0.02321132020591856,relu,1219,500,glorot_uniform,0.01,0.0,True,50,20,0.0001,2.1068106492360434
507,4.533768812815349,0.1797041923674726,4.114142497380574,0.5280771918030678,relu,128,500,glorot_uniform,0.1,0.9,True,50,30,0.001,5.167376279830933
508,4.533999125162761,0.29571560652269446,4.207127014795939,0.24781174409512627,relu,128,500,glorot_uniform,0.01,0.4,True,70,45,0.01,5.389467557271321
509,4.5348836580912275,0.031535811687793874,4.28503942489624,0.03425225029003816,relu,128,500,glorot_uniform,0.001,0.4,True,130,20,0.01,5.361641963322957
510,4.535645802815755,0.02595171218789307,4.417228698730469,0.08448449607512626,relu,1219,500,glorot_uniform,0.01,0.0,True,130,30,0.001,2.5787435372670493
511,4.537096977233887,0.42305133078938084,3.4644532203674316,0.4351472772820532,relu,256,500,glorot_uniform,0.1,0.8,True,50,20,0.001,3.839415709177653
512,4.538401126861572,0.33606718373181155,4.290489276250203,0.4424616951115818,relu,256,500,glorot_uniform,0.01,0.4,True,70,45,0.0001,3.868999163309733
513,4.539227326711019,0.20758671823617264,3.2643322149912515,0.3982084091509754,relu,1219,500,glorot_uniform,0.1,0.9,True,70,45,0.0001,2.54925545056661
514,4.539833386739095,0.13673280738443025,4.482171217600505,0.0689111851700276,relu,128,500,glorot_uniform,0.01,0.2,True,50,20,0.1,5.817387024561564
515,4.544424533843994,0.1321148755273738,4.2865142822265625,0.11040547215686006,relu,1219,500,glorot_uniform,0.01,0.0,True,70,30,0.001,2.3369105656941733
516,4.546122233072917,0.06446718005242232,4.360050042470296,0.08301332018120304,relu,1219,500,glorot_uniform,0.01,0.0,True,50,30,0.001,2.2119193871816
517,4.5463212331136065,0.5832249095076227,4.492699543635051,0.5289551112879981,relu,256,500,glorot_uniform,0.1,0.8,True,50,45,0.01,3.9926970799764
518,4.546387592951457,0.5969017435205509,4.435767571131389,0.6145450943150694,relu,256,500,glorot_uniform,0.01,0.9,True,50,20,0.1,4.038845062255859
519,4.548767725626628,0.13695830868938566,4.3888468742370605,0.11487780346691369,relu,1219,500,glorot_uniform,0.01,0.0,True,130,45,0.001,2.7307963371276855
520,4.54900598526001,0.0439506839696194,4.307727654774983,0.02338283778896006,relu,128,500,glorot_uniform,0.001,0.4,True,70,20,0.01,5.087481419245402
521,4.549039999643962,0.11556621749882647,4.240695635477702,0.08527953593575013,relu,1219,500,glorot_uniform,0.01,0.9,True,50,45,0.001,2.3937105337778726
522,4.549555937449138,0.1275509435547371,4.289789040883382,0.0872189340237677,relu,128,500,glorot_uniform,0.001,0.2,True,50,45,0.0001,5.235032399495442
523,4.550087292989095,0.08556189363501113,4.293458938598633,0.15317624107799532,relu,128,500,glorot_uniform,0.01,0.0,True,130,30,0.01,8.282535314559937
524,4.551388581593831,0.03881168431938606,4.3018879890441895,0.0253604828470683,relu,1219,500,glorot_uniform,0.001,0.9,True,70,30,0.001,2.391303857167562
525,4.554086049397786,0.4764959234299355,3.2222580115000405,0.6324268348201665,relu,256,500,glorot_uniform,0.1,0.9,True,70,45,0.0001,4.507239580154419
526,4.559759140014648,0.22280837415842725,4.340882301330566,0.14456031759119128,relu,1219,500,glorot_uniform,0.01,0.9,True,50,45,0.01,2.3654019037882485
527,4.560638586680095,0.49814438866289484,3.772833506266276,0.6433979594386576,relu,1219,500,glorot_uniform,0.1,0.9,True,130,20,0.001,2.646108547846476
528,4.563782691955566,0.14289064220571762,4.321210543314616,0.15052539225638709,relu,1219,500,glorot_uniform,0.01,0.0,True,50,45,0.001,2.346243222554525
529,4.564006487528483,0.14411695932147803,4.218471527099609,0.05078277021956004,relu,1219,500,glorot_uniform,0.01,0.9,True,130,30,0.0001,2.657228946685791
530,4.565280437469482,0.1481892351639997,4.200489679972331,0.06749626820640377,relu,1219,500,glorot_uniform,0.01,0.9,True,130,30,0.001,2.6593120098114014
531,4.567227999369304,0.23962703425347096,2.772863785425822,0.37935587274190574,relu,128,500,glorot_uniform,0.1,0.8,True,50,30,0.0001,5.149654467900594
